 #calculated the component:  1  2  2
 #tolerance:    3.674931E-03
 #broadening:    3.674931E-04Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    4.775522E+01eV    1.754972E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       2.599999   1.885580E+01   7.898301E+02
       2.649999   1.590633E+01   6.662828E+02
       2.699999   1.455817E+01   6.098111E+02
       2.749999   9.709518E+00   4.067114E+02
       2.799999   9.983441E+00   4.181854E+02
       2.849999  -4.324128E+00  -1.811286E+02
       2.899999  -9.153478E+00  -3.834200E+02
       2.949999  -1.176933E+01  -4.929924E+02
       2.999999  -3.284127E+00  -1.375652E+02
       3.049999  -6.320418E+00  -2.647490E+02
       3.099999  -1.498577E+00  -6.277223E+01
       3.149999  -9.352203E-01  -3.917442E+01
       3.199998  -4.446579E+00  -1.862579E+02
       3.249998  -3.180633E-01  -1.332300E+01
       3.299998   2.233891E+00   9.357301E+01
       3.349998  -3.560529E+00  -1.491431E+02
       3.399998   2.054070E+00   8.604067E+01
       3.449998   1.910008E+00   8.000622E+01
       3.499998   7.982708E-01   3.343789E+01
       3.549998  -9.003887E-01  -3.771539E+01
       3.599998  -4.339023E+00  -1.817526E+02
       3.649998  -2.329089E+00  -9.756063E+01
       3.699998  -3.331306E+00  -1.395414E+02
       3.749998  -5.423138E+00  -2.271639E+02
       3.799998  -8.107980E+00  -3.396263E+02
       3.849998  -7.666780E+00  -3.211453E+02
       3.899998  -6.703827E+00  -2.808092E+02
       3.949998  -9.135576E+00  -3.826701E+02
       3.999998  -4.416612E+00  -1.850026E+02
       4.049998  -4.428659E+00  -1.855073E+02
       4.099998  -2.882164E+00  -1.207278E+02
       4.149998  -4.127836E+00  -1.729064E+02
       4.199998  -1.003461E+01  -4.203286E+02
       4.249998  -7.028870E+00  -2.944246E+02
       4.299998  -1.166786E+01  -4.887420E+02
       4.349998  -1.393918E+01  -5.838831E+02
       4.399998  -1.435286E+00  -6.012110E+01
       4.449998  -1.159316E+01  -4.856131E+02
       4.499998  -3.698609E+00  -1.549270E+02
       4.549998   9.250354E-01   3.874779E+01
       4.599998  -4.888191E-01  -2.047561E+01
       4.649998   1.610823E+00   6.747399E+01
       4.699998   3.835053E+00   1.606423E+02
       4.749998   4.423667E+00   1.852981E+02
       4.799998  -6.155549E-01  -2.578430E+01
       4.849998  -1.448134E+00  -6.065929E+01
       4.899998  -1.384206E+00  -5.798150E+01
       4.949998  -3.501363E+00  -1.466647E+02
       4.999998  -4.993719E-01  -2.091764E+01
       5.049998  -2.653289E+00  -1.111407E+02
       5.099998  -1.207297E+00  -5.057114E+01
       5.149998  -1.250946E+00  -5.239949E+01
       5.199998  -8.541574E-01  -3.577886E+01
       5.249998  -8.136363E-01  -3.408152E+01
       5.299998  -2.676064E+00  -1.120947E+02
       5.349997  -1.853017E+00  -7.761897E+01
       5.399997  -2.989816E+00  -1.252371E+02
       5.449997  -5.582208E+00  -2.338270E+02
       5.499997  -2.603956E+00  -1.090742E+02
       5.549997   2.873804E+00   1.203776E+02
       5.599997   1.053766E+00   4.414006E+01
       5.649997   5.762532E-02   2.413804E+00
       5.699997   1.972033E+00   8.260434E+01
       5.749997   3.393359E+00   1.421407E+02
       5.799997   2.135136E+00   8.943636E+01
       5.849997   3.903424E+00   1.635062E+02
       5.899997   1.406168E+00   5.890141E+01
       5.949997   1.836855E+00   7.694200E+01
