 #calculated the component:  1  1  1
 #tolerance:    2.000000E-03
 #broadening:    3.674931E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    5.183802E+01eV    1.905012E+00Ha
 # Energy      Tot-Re Chi(-2w,w,w)  Tot-Re Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       3.949998  -3.500030E+00  -1.466089E+02
       3.999998  -3.023034E+00  -1.266285E+02
       4.049998  -2.660855E+00  -1.114576E+02
       4.099998  -2.272736E+00  -9.520013E+01
       4.149998  -1.762304E+00  -7.381921E+01
       4.199998  -1.420429E+00  -5.949879E+01
       4.249998  -1.447999E+00  -6.065365E+01
       4.299998  -1.838320E+00  -7.700338E+01
       4.349998  -1.890643E+00  -7.919505E+01
       4.399998  -1.600481E+00  -6.704077E+01
       4.449998  -1.405258E+00  -5.886332E+01
       4.499998  -1.755166E+00  -7.352021E+01
       4.549998  -2.217169E+00  -9.287255E+01
       4.599998  -2.479615E+00  -1.038659E+02
       4.649998  -2.502754E+00  -1.048351E+02
       4.699998  -2.176250E+00  -9.115853E+01
       4.749998  -1.594563E+00  -6.679288E+01
       4.799998  -1.057049E+00  -4.427755E+01
       4.849998  -1.150816E+00  -4.820526E+01
       4.899998  -1.145489E+00  -4.798215E+01
       4.949998  -7.786737E-01  -3.261701E+01
       4.999998  -2.055403E-01  -8.609650E+00
       5.049998   2.258526E-01   9.460490E+00
       5.099998   3.778684E-01   1.582811E+01
       5.149998   2.775702E-01   1.162683E+01
       5.199998  -1.373408E-01  -5.752917E+00
       5.249998  -5.645093E-01  -2.364611E+01
       5.299998  -6.049163E-01  -2.533868E+01
       5.349997  -3.803255E-01  -1.593104E+01
       5.399997  -1.849536E-01  -7.747317E+00
       5.449997   9.417650E-02   3.944856E+00
       5.499997   1.390746E-01   5.825542E+00
       5.549997  -1.263063E-01  -5.290705E+00
       5.599997  -7.060425E-03  -2.957464E-01
       5.649997   8.763049E-01   3.670657E+01
       5.699997   2.159606E+00   9.046135E+01
       5.749997   3.190493E+00   1.336431E+02
       5.799997   2.991859E+00   1.253227E+02
       5.849997   1.704325E+00   7.139061E+01
       5.899997   8.197204E-01   3.433637E+01
       5.949997   9.436372E-01   3.952698E+01
