 #calculated the component:  3  1  2
 #tolerance:    2.000000E-03
 #broadening:    3.674931E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.336595E+02eV    4.911895E+00Ha
 # Energy      Tot-Re Chi(-2w,w,w)  Tot-Re Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       3.800070   1.519172E+00   6.363494E+01
       3.850071   2.685039E+00   1.124707E+02
       3.900072   3.952753E+00   1.655725E+02
       3.950073   4.001715E+00   1.676234E+02
       4.000073   3.485457E+00   1.459985E+02
       4.050074   3.074231E+00   1.287731E+02
       4.100075   2.705860E+00   1.133428E+02
       4.150076   2.270170E+00   9.509265E+01
       4.200077   1.643247E+00   6.883219E+01
       4.250078   1.061110E+00   4.444767E+01
       4.300079   7.823220E-01   3.276983E+01
       4.350080   7.559132E-01   3.166362E+01
       4.400081   8.002256E-01   3.351977E+01
       4.450082   8.421254E-01   3.527487E+01
       4.500083   8.940609E-01   3.745034E+01
       4.550084   7.944830E-01   3.327922E+01
       4.600084   7.701580E-01   3.226030E+01
       4.650085   7.199184E-01   3.015587E+01
       4.700086   7.987189E-01   3.345666E+01
       4.750087   1.037751E+00   4.346920E+01
       4.800088   1.128021E+00   4.725045E+01
       4.850089   9.962855E-01   4.173231E+01
       4.900090   5.925201E-01   2.481942E+01
       4.950091   2.475553E-01   1.036957E+01
       5.000092   4.384199E-02   1.836449E+00
       5.050093  -5.330751E-02  -2.232940E+00
       5.100094  -1.752861E-01  -7.342365E+00
       5.150095  -5.055290E-01  -2.117555E+01
       5.200095  -9.102487E-01  -3.812841E+01
       5.250096  -1.320350E+00  -5.530669E+01
       5.300097  -1.657842E+00  -6.944353E+01
       5.350098  -1.842076E+00  -7.716072E+01
       5.400099  -1.935734E+00  -8.108382E+01
       5.450100  -2.124082E+00  -8.897333E+01
       5.500101  -2.215323E+00  -9.279523E+01
       5.550102  -2.140125E+00  -8.964535E+01
       5.600103  -2.129192E+00  -8.918737E+01
       5.650104  -2.128260E+00  -8.914837E+01
       5.700105  -2.137448E+00  -8.953322E+01
       5.750106  -2.366193E+00  -9.911487E+01
       5.800106  -2.759750E+00  -1.156002E+02
       5.850107  -3.065193E+00  -1.283945E+02
       5.900108  -2.950285E+00  -1.235812E+02
