 #calculated the component:  1  2  3
 #tolerance:    3.674931E-03
 #broadening:    3.674931E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.072773E+02eV    3.942369E+00Ha
 # Energy      Tot-Re Chi(-2w,w,w)  Tot-Re Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       1.089999   4.202992E+01   1.760545E+03
       1.099999   4.248070E+01   1.779427E+03
       1.109999   4.306142E+01   1.803753E+03
       1.119999   4.375867E+01   1.832959E+03
       1.129999   4.453771E+01   1.865591E+03
       1.139999   4.534773E+01   1.899521E+03
       1.149999   4.613273E+01   1.932403E+03
       1.159999   4.684502E+01   1.962240E+03
       1.169999   4.745681E+01   1.987866E+03
       1.179999   4.796540E+01   2.009170E+03
       1.189999   4.839064E+01   2.026982E+03
       1.199999   4.876633E+01   2.042719E+03
       1.209999   4.912965E+01   2.057938E+03
       1.219999   4.951241E+01   2.073971E+03
       1.229999   4.993639E+01   2.091731E+03
       1.239999   5.041295E+01   2.111693E+03
       1.249999   5.094502E+01   2.133980E+03
       1.259999   5.152942E+01   2.158459E+03
       1.269999   5.215811E+01   2.184794E+03
       1.279999   5.281777E+01   2.212426E+03
       1.289999   5.348843E+01   2.240518E+03
       1.299999   5.414185E+01   2.267889E+03
       1.309999   5.474131E+01   2.292998E+03
       1.319999   5.524391E+01   2.314052E+03
       1.329999   5.560623E+01   2.329228E+03
       1.339999   5.579232E+01   2.337023E+03
       1.349999   5.578233E+01   2.336605E+03
       1.359999   5.557904E+01   2.328089E+03
       1.369999   5.521001E+01   2.312631E+03
       1.379999   5.472398E+01   2.292273E+03
       1.389999   5.418235E+01   2.269585E+03
       1.399999   5.364797E+01   2.247201E+03
       1.409999   5.317481E+01   2.227381E+03
       1.419999   5.280088E+01   2.211718E+03
       1.429999   5.254567E+01   2.201028E+03
       1.439999   5.241141E+01   2.195404E+03
       1.449999   5.238664E+01   2.194367E+03
       1.459999   5.245060E+01   2.197045E+03
       1.469999   5.257691E+01   2.202336E+03
       1.479999   5.273644E+01   2.209019E+03
       1.489999   5.289921E+01   2.215837E+03
       1.499999   5.303559E+01   2.221550E+03
       1.509999   5.311733E+01   2.224973E+03
       1.519999   5.311837E+01   2.225017E+03
       1.529999   5.301606E+01   2.220731E+03
       1.539999   5.279255E+01   2.211369E+03
       1.549999   5.243640E+01   2.196451E+03
       1.559999   5.194379E+01   2.175816E+03
       1.569999   5.131934E+01   2.149659E+03
       1.579999   5.057683E+01   2.118557E+03
       1.589999   4.974072E+01   2.083534E+03
       1.599999   4.884779E+01   2.046131E+03
       1.609999   4.794703E+01   2.008401E+03
       1.619999   4.709534E+01   1.972725E+03
       1.629999   4.634907E+01   1.941465E+03
       1.639999   4.575447E+01   1.916559E+03
       1.649999   4.534101E+01   1.899240E+03
       1.659999   4.511981E+01   1.889974E+03
       1.669999   4.508653E+01   1.888580E+03
       1.679999   4.522628E+01   1.894434E+03
       1.689999   4.551802E+01   1.906654E+03
       1.699999   4.593725E+01   1.924215E+03
       1.709999   4.645701E+01   1.945987E+03
       1.719999   4.704793E+01   1.970739E+03
       1.729999   4.767848E+01   1.997152E+03
       1.739999   4.831624E+01   2.023866E+03
       1.749999   4.893006E+01   2.049578E+03
       1.759999   4.949253E+01   2.073138E+03
       1.769999   4.998120E+01   2.093608E+03
       1.779999   5.037830E+01   2.110241E+03
       1.789999   5.066900E+01   2.122418E+03
       1.799999   5.083973E+01   2.129570E+03
       1.809999   5.087757E+01   2.131155E+03
       1.819999   5.077168E+01   2.126719E+03
       1.829999   5.051663E+01   2.116036E+03
       1.839999   5.011615E+01   2.099260E+03
       1.849999   4.958535E+01   2.077026E+03
       1.859999   4.894947E+01   2.050391E+03
       1.869999   4.823876E+01   2.020620E+03
       1.879999   4.748102E+01   1.988880E+03
       1.889999   4.669513E+01   1.955961E+03
       1.899999   4.588859E+01   1.922177E+03
       1.909999   4.506031E+01   1.887482E+03
       1.919999   4.420760E+01   1.851764E+03
       1.929999   4.333371E+01   1.815158E+03
       1.939999   4.245203E+01   1.778226E+03
       1.949999   4.158511E+01   1.741913E+03
       1.959999   4.075987E+01   1.707346E+03
       1.969999   4.000203E+01   1.675601E+03
       1.979999   3.933292E+01   1.647573E+03
       1.989999   3.876887E+01   1.623947E+03
       1.999999   3.832156E+01   1.605210E+03
       2.009999   3.799768E+01   1.591643E+03
       2.019999   3.779780E+01   1.583271E+03
       2.029999   3.771588E+01   1.579839E+03
       2.039999   3.774029E+01   1.580862E+03
       2.049999   3.785622E+01   1.585718E+03
       2.059999   3.804783E+01   1.593744E+03
       2.069999   3.829907E+01   1.604268E+03
       2.079999   3.859311E+01   1.616584E+03
       2.089999   3.891130E+01   1.629913E+03
       2.099999   3.923305E+01   1.643390E+03
       2.109999   3.953680E+01   1.656114E+03
       2.119999   3.980194E+01   1.667220E+03
       2.129999   4.001062E+01   1.675961E+03
       2.139999   4.014904E+01   1.681759E+03
       2.149999   4.020793E+01   1.684226E+03
       2.159999   4.018230E+01   1.683152E+03
       2.169999   4.007089E+01   1.678486E+03
       2.179999   3.987532E+01   1.670293E+03
       2.189999   3.959854E+01   1.658700E+03
       2.199999   3.924274E+01   1.643796E+03
       2.209999   3.880699E+01   1.625543E+03
       2.219999   3.828610E+01   1.603725E+03
       2.229999   3.767144E+01   1.577978E+03
       2.239999   3.695349E+01   1.547904E+03
       2.249999   3.612555E+01   1.513224E+03
       2.259999   3.518716E+01   1.473916E+03
       2.269999   3.414686E+01   1.430340E+03
       2.279999   3.302379E+01   1.383297E+03
       2.289999   3.184809E+01   1.334050E+03
       2.299999   3.065970E+01   1.284270E+03
       2.309999   2.950565E+01   1.235930E+03
       2.319999   2.843605E+01   1.191127E+03
       2.329999   2.749962E+01   1.151902E+03
       2.339999   2.673958E+01   1.120065E+03
       2.349999   2.618975E+01   1.097034E+03
       2.359999   2.587038E+01   1.083656E+03
       2.369999   2.578329E+01   1.080008E+03
       2.379999   2.590746E+01   1.085209E+03
       2.389999   2.619756E+01   1.097361E+03
       2.399999   2.658794E+01   1.113713E+03
       2.409999   2.700228E+01   1.131069E+03
       2.419999   2.736615E+01   1.146311E+03
       2.429999   2.761850E+01   1.156881E+03
       2.439999   2.771846E+01   1.161068E+03
       2.449999   2.764658E+01   1.158057E+03
       2.459999   2.740149E+01   1.147791E+03
       2.469999   2.699445E+01   1.130741E+03
       2.479999   2.644423E+01   1.107693E+03
       2.489999   2.577419E+01   1.079627E+03
       2.499999   2.501235E+01   1.047715E+03
       2.509999   2.419301E+01   1.013394E+03
       2.519999   2.335784E+01   9.784108E+02
       2.529999   2.255397E+01   9.447383E+02
       2.539999   2.182857E+01   9.143531E+02
       2.549999   2.122128E+01   8.889148E+02
       2.559999   2.075697E+01   8.694660E+02
       2.569999   2.044126E+01   8.562415E+02
       2.579999   2.025942E+01   8.486244E+02
       2.589999   2.017859E+01   8.452387E+02
       2.599999   2.015250E+01   8.441460E+02
       2.609999   2.012763E+01   8.431040E+02
       2.619999   2.004962E+01   8.398366E+02
       2.629999   1.986906E+01   8.322732E+02
       2.639999   1.954605E+01   8.187429E+02
       2.649999   1.905436E+01   7.981472E+02
       2.659999   1.838574E+01   7.701402E+02
       2.669999   1.755425E+01   7.353109E+02
       2.679999   1.659908E+01   6.953006E+02
       2.689999   1.558348E+01   6.527592E+02
       2.699999   1.458820E+01   6.110692E+02
       2.709999   1.369979E+01   5.738556E+02
       2.719999   1.299635E+01   5.443897E+02
       2.729999   1.253444E+01   5.250413E+02
       2.739999   1.234037E+01   5.169120E+02
       2.749999   1.240731E+01   5.197161E+02
       2.759999   1.269835E+01   5.319071E+02
       2.769999   1.315398E+01   5.509926E+02
       2.779999   1.370215E+01   5.739543E+02
       2.789999   1.426865E+01   5.976836E+02
       2.799999   1.478643E+01   6.193727E+02
       2.809999   1.520310E+01   6.368261E+02
       2.819999   1.548586E+01   6.486701E+02
       2.829999   1.562336E+01   6.544299E+02
       2.839999   1.562407E+01   6.544594E+02
       2.849999   1.551158E+01   6.497474E+02
       2.859999   1.531866E+01   6.416664E+02
       2.869999   1.508180E+01   6.317449E+02
       2.879999   1.483762E+01   6.215170E+02
       2.889999   1.462113E+01   6.124483E+02
       2.899999   1.446460E+01   6.058916E+02
       2.909999   1.439595E+01   6.030163E+02
       2.919999   1.443590E+01   6.046895E+02
       2.929999   1.459472E+01   6.113422E+02
       2.939999   1.487011E+01   6.228777E+02
       2.949999   1.524711E+01   6.386694E+02
       2.959999   1.570030E+01   6.576525E+02
       2.969999   1.619736E+01   6.784736E+02
       2.979999   1.670278E+01   6.996443E+02
       2.989999   1.718069E+01   7.196630E+02
       2.999999   1.759701E+01   7.371017E+02
       3.009999   1.792139E+01   7.506894E+02
       3.019999   1.812958E+01   7.594102E+02
       3.029999   1.820583E+01   7.626040E+02
       3.039999   1.814437E+01   7.600294E+02
       3.049999   1.794939E+01   7.518624E+02
       3.059999   1.763349E+01   7.386299E+02
       3.069999   1.721528E+01   7.211121E+02
       3.079999   1.671739E+01   7.002562E+02
       3.089999   1.616536E+01   6.771329E+02
       3.099999   1.558771E+01   6.529366E+02
       3.109999   1.501615E+01   6.289950E+02
       3.119999   1.448469E+01   6.067333E+02
       3.129999   1.402662E+01   5.875455E+02
       3.139999   1.366899E+01   5.725654E+02
       3.149999   1.342597E+01   5.623856E+02
       3.159999   1.329328E+01   5.568275E+02
       3.169999   1.324666E+01   5.548747E+02
       3.179999   1.324601E+01   5.548478E+02
       3.189998   1.324495E+01   5.548031E+02
       3.199998   1.320290E+01   5.530418E+02
       3.209998   1.309560E+01   5.485473E+02
       3.219998   1.292016E+01   5.411984E+02
       3.229998   1.269344E+01   5.317015E+02
       3.239998   1.244541E+01   5.213122E+02
       3.249998   1.221069E+01   5.114803E+02
       3.259998   1.202098E+01   5.035338E+02
       3.269998   1.189946E+01   4.984435E+02
       3.279998   1.185676E+01   4.966550E+02
       3.289998   1.188851E+01   4.979849E+02
       3.299998   1.197553E+01   5.016299E+02
       3.309998   1.208808E+01   5.063443E+02
       3.319998   1.219409E+01   5.107849E+02
       3.329998   1.226897E+01   5.139213E+02
       3.339998   1.230326E+01   5.153578E+02
       3.349998   1.230522E+01   5.154398E+02
       3.359998   1.229747E+01   5.151152E+02
       3.369998   1.230954E+01   5.156207E+02
       3.379998   1.236908E+01   5.181150E+02
       3.389998   1.249472E+01   5.233775E+02
       3.399998   1.269210E+01   5.316455E+02
       3.409998   1.295375E+01   5.426056E+02
       3.419998   1.326194E+01   5.555148E+02
       3.429998   1.359339E+01   5.693987E+02
       3.439998   1.392436E+01   5.832624E+02
       3.449998   1.423452E+01   5.962543E+02
       3.459998   1.450891E+01   6.077478E+02
       3.469998   1.473798E+01   6.173433E+02
       3.479998   1.491651E+01   6.248212E+02
       3.489998   1.504213E+01   6.300832E+02
       3.499998   1.511434E+01   6.331079E+02
       3.509998   1.513402E+01   6.339322E+02
       3.519998   1.510355E+01   6.326561E+02
       3.529998   1.502723E+01   6.294591E+02
       3.539998   1.491149E+01   6.246110E+02
       3.549998   1.476485E+01   6.184687E+02
       3.559998   1.459730E+01   6.114504E+02
       3.569998   1.441927E+01   6.039931E+02
       3.579998   1.424056E+01   5.965074E+02
       3.589998   1.406964E+01   5.893478E+02
       3.599998   1.391354E+01   5.828088E+02
       3.609998   1.377825E+01   5.771418E+02
       3.619998   1.366925E+01   5.725762E+02
       3.629998   1.359167E+01   5.693266E+02
       3.639998   1.354968E+01   5.675676E+02
       3.649998   1.354510E+01   5.673758E+02
       3.659998   1.357569E+01   5.686570E+02
       3.669998   1.363396E+01   5.710980E+02
       3.679998   1.370736E+01   5.741725E+02
       3.689998   1.377984E+01   5.772086E+02
       3.699998   1.383435E+01   5.794918E+02
       3.709998   1.385530E+01   5.803694E+02
       3.719998   1.383043E+01   5.793277E+02
       3.729998   1.375193E+01   5.760395E+02
       3.739998   1.361715E+01   5.703940E+02
       3.749998   1.342915E+01   5.625190E+02
       3.759998   1.319682E+01   5.527872E+02
       3.769998   1.293416E+01   5.417847E+02
       3.779998   1.265815E+01   5.302233E+02
       3.789998   1.238569E+01   5.188105E+02
       3.799998   1.213035E+01   5.081149E+02
       3.809998   1.190019E+01   4.984739E+02
       3.819998   1.169709E+01   4.899667E+02
       3.829998   1.151774E+01   4.824538E+02
       3.839998   1.135548E+01   4.756571E+02
       3.849998   1.120263E+01   4.692548E+02
       3.859998   1.105250E+01   4.629660E+02
       3.869998   1.090089E+01   4.566155E+02
       3.879998   1.074713E+01   4.501747E+02
       3.889998   1.059447E+01   4.437800E+02
       3.899998   1.044995E+01   4.377266E+02
       3.909998   1.032349E+01   4.324292E+02
       3.919998   1.022582E+01   4.283383E+02
       3.929998   1.016565E+01   4.258179E+02
       3.939998   1.014635E+01   4.250091E+02
       3.949998   1.016344E+01   4.257251E+02
       3.959998   1.020390E+01   4.274201E+02
       3.969998   1.024753E+01   4.292474E+02
       3.979998   1.027000E+01   4.301886E+02
       3.989998   1.024674E+01   4.292146E+02
       3.999998   1.015634E+01   4.254276E+02
       4.009998   9.982667E+00   4.181530E+02
       4.019998   9.715719E+00   4.069711E+02
       4.029998   9.351413E+00   3.917111E+02
       4.039998   8.891276E+00   3.724369E+02
       4.049998   8.342334E+00   3.494429E+02
       4.059998   7.717059E+00   3.232514E+02
       4.069998   7.032780E+00   2.945884E+02
       4.079998   6.310206E+00   2.643213E+02
       4.089998   5.571167E+00   2.333645E+02
       4.099998   4.836104E+00   2.025742E+02
       4.109998   4.121872E+00   1.726566E+02
       4.119998   3.440337E+00   1.441085E+02
       4.129998   2.798173E+00   1.172096E+02
       4.139998   2.198075E+00   9.207274E+01
       4.149998   1.641071E+00   6.874101E+01
       4.159998   1.129008E+00   4.729179E+01
       4.169998   6.660553E-01   2.789966E+01
       4.179998   2.585375E-01   1.082959E+01
       4.189998  -8.664531E-02  -3.629390E+00
       4.199998  -3.640022E-01  -1.524729E+01
       4.209998  -5.706737E-01  -2.390432E+01
       4.219998  -7.062953E-01  -2.958523E+01
       4.229998  -7.717397E-01  -3.232656E+01
       4.239998  -7.675123E-01  -3.214948E+01
       4.249998  -6.925090E-01  -2.900775E+01
       4.259998  -5.433386E-01  -2.275931E+01
       4.269998  -3.140094E-01  -1.315320E+01
       4.279998   4.026978E-03   1.686817E-01
       4.289998   4.209216E-01   1.763152E+01
       4.299998   9.459040E-01   3.962193E+01
       4.309998   1.583313E+00   6.632168E+01
       4.319998   2.328383E+00   9.753110E+01
       4.329998   3.164408E+00   1.325504E+02
       4.339998   4.062445E+00   1.701673E+02
       4.349998   4.983812E+00   2.087614E+02
       4.359998   5.884831E+00   2.465032E+02
       4.369998   6.722755E+00   2.816021E+02
       4.379998   7.461538E+00   3.125482E+02
       4.389998   8.076127E+00   3.382920E+02
       4.399998   8.554445E+00   3.583277E+02
       4.409998   8.896998E+00   3.726766E+02
       4.419998   9.114797E+00   3.817997E+02
       4.429998   9.226547E+00   3.864807E+02
       4.439998   9.255757E+00   3.877043E+02
       4.449998   9.227992E+00   3.865412E+02
       4.459998   9.168252E+00   3.840388E+02
       4.469998   9.098592E+00   3.811209E+02
       4.479998   9.036300E+00   3.785117E+02
       4.489998   8.992953E+00   3.766959E+02
       4.499998   8.974479E+00   3.759221E+02
       4.509998   8.982097E+00   3.762412E+02
       4.519998   9.013767E+00   3.775678E+02
       4.529998   9.065677E+00   3.797422E+02
       4.539998   9.133300E+00   3.825748E+02
       4.549998   9.211772E+00   3.858618E+02
       4.559998   9.295697E+00   3.893773E+02
       4.569998   9.378833E+00   3.928596E+02
       4.579998   9.454143E+00   3.960142E+02
       4.589998   9.514440E+00   3.985399E+02
       4.599998   9.553375E+00   4.001709E+02
       4.609998   9.566304E+00   4.007124E+02
       4.619998   9.550621E+00   4.000555E+02
       4.629998   9.505513E+00   3.981660E+02
       4.639998   9.431364E+00   3.950601E+02
       4.649998   9.329144E+00   3.907783E+02
       4.659998   9.199984E+00   3.853680E+02
       4.669998   9.045080E+00   3.788794E+02
       4.679998   8.865882E+00   3.713732E+02
       4.689998   8.664456E+00   3.629359E+02
       4.699998   8.443826E+00   3.536942E+02
       4.709998   8.208100E+00   3.438201E+02
       4.719998   7.962291E+00   3.335236E+02
       4.729998   7.711870E+00   3.230341E+02
       4.739998   7.462195E+00   3.125757E+02
       4.749998   7.218021E+00   3.023478E+02
       4.759998   6.983336E+00   2.925173E+02
       4.769998   6.761637E+00   2.832308E+02
       4.779998   6.556523E+00   2.746390E+02
       4.789998   6.372279E+00   2.669214E+02
       4.799998   6.214062E+00   2.602940E+02
       4.809998   6.087415E+00   2.549891E+02
       4.819998   5.997129E+00   2.512072E+02
       4.829998   5.945787E+00   2.490566E+02
       4.839998   5.932530E+00   2.485012E+02
       4.849998   5.952625E+00   2.493430E+02
       4.859998   5.998155E+00   2.512501E+02
       4.869998   6.059712E+00   2.538286E+02
       4.879998   6.128531E+00   2.567113E+02
       4.889998   6.198317E+00   2.596345E+02
       4.899998   6.266171E+00   2.624768E+02
       4.909998   6.332452E+00   2.652531E+02
       4.919998   6.399754E+00   2.680723E+02
       4.929998   6.471503E+00   2.710777E+02
       4.939998   6.550640E+00   2.743926E+02
       4.949998   6.638774E+00   2.780843E+02
       4.959998   6.735910E+00   2.821531E+02
       4.969998   6.840674E+00   2.865415E+02
       4.979998   6.950824E+00   2.911554E+02
       4.989998   7.063830E+00   2.958890E+02
       4.999998   7.177397E+00   3.006461E+02
       5.009998   7.289841E+00   3.053561E+02
       5.019998   7.400254E+00   3.099811E+02
       5.029998   7.508420E+00   3.145119E+02
       5.039998   7.614489E+00   3.189550E+02
       5.049998   7.718547E+00   3.233137E+02
       5.059998   7.820250E+00   3.275739E+02
       5.069998   7.918702E+00   3.316978E+02
       5.079998   8.012575E+00   3.356300E+02
       5.089998   8.100338E+00   3.393062E+02
       5.099998   8.180340E+00   3.426573E+02
       5.109998   8.250610E+00   3.456008E+02
       5.119998   8.308486E+00   3.480251E+02
       5.129998   8.350389E+00   3.497803E+02
       5.139998   8.372076E+00   3.506887E+02
       5.149998   8.369444E+00   3.505785E+02
       5.159998   8.339669E+00   3.493312E+02
       5.169998   8.282308E+00   3.469285E+02
       5.179998   8.200036E+00   3.434823E+02
       5.189998   8.098784E+00   3.392411E+02
       5.199998   7.987182E+00   3.345663E+02
       5.209998   7.875375E+00   3.298829E+02
       5.219998   7.773427E+00   3.256126E+02
       5.229998   7.689675E+00   3.221043E+02
       5.239998   7.629415E+00   3.195802E+02
       5.249998   7.594235E+00   3.181066E+02
       5.259998   7.582115E+00   3.175989E+02
       5.269998   7.588211E+00   3.178542E+02
       5.279998   7.606056E+00   3.186017E+02
       5.289998   7.628807E+00   3.195547E+02
       5.299998   7.650203E+00   3.204509E+02
       5.309997   7.665074E+00   3.210739E+02
       5.319997   7.669473E+00   3.212581E+02
       5.329997   7.660631E+00   3.208878E+02
       5.339997   7.636964E+00   3.198964E+02
       5.349997   7.598162E+00   3.182711E+02
       5.359997   7.545335E+00   3.160583E+02
       5.369997   7.481090E+00   3.133672E+02
       5.379997   7.409475E+00   3.103674E+02
       5.389997   7.335702E+00   3.072772E+02
       5.399997   7.265587E+00   3.043402E+02
       5.409997   7.204732E+00   3.017911E+02
       5.419997   7.157601E+00   2.998169E+02
       5.429997   7.126787E+00   2.985261E+02
       5.439997   7.112693E+00   2.979358E+02
       5.449997   7.113727E+00   2.979791E+02
       5.459997   7.126869E+00   2.985296E+02
       5.469997   7.148393E+00   2.994312E+02
       5.479997   7.174507E+00   3.005251E+02
       5.489997   7.201715E+00   3.016647E+02
       5.499997   7.226860E+00   3.027180E+02
       5.509997   7.246966E+00   3.035602E+02
       5.519997   7.259117E+00   3.040692E+02
       5.529997   7.260570E+00   3.041301E+02
       5.539997   7.249101E+00   3.036497E+02
       5.549997   7.223412E+00   3.025736E+02
       5.559997   7.183370E+00   3.008963E+02
       5.569997   7.130008E+00   2.986611E+02
       5.579997   7.065343E+00   2.959524E+02
       5.589997   6.992213E+00   2.928891E+02
       5.599997   6.914180E+00   2.896205E+02
       5.609997   6.835432E+00   2.863219E+02
       5.619997   6.760548E+00   2.831852E+02
       5.629997   6.694056E+00   2.803999E+02
       5.639997   6.639866E+00   2.781300E+02
       5.649997   6.600737E+00   2.764910E+02
       5.659997   6.577945E+00   2.755363E+02
       5.669997   6.571243E+00   2.752556E+02
       5.679997   6.579127E+00   2.755858E+02
       5.689997   6.599275E+00   2.764298E+02
       5.699997   6.629016E+00   2.776756E+02
       5.709997   6.665705E+00   2.792124E+02
       5.719997   6.706951E+00   2.809401E+02
       5.729997   6.750711E+00   2.827731E+02
       5.739997   6.795291E+00   2.846405E+02
       5.749997   6.839292E+00   2.864836E+02
       5.759997   6.881562E+00   2.882542E+02
       5.769997   6.921197E+00   2.899144E+02
       5.779997   6.957577E+00   2.914383E+02
       5.789997   6.990413E+00   2.928137E+02
       5.799997   7.019751E+00   2.940427E+02
       5.809997   7.045928E+00   2.951392E+02
       5.819997   7.069499E+00   2.961265E+02
       5.829997   7.091173E+00   2.970344E+02
       5.839997   7.111766E+00   2.978969E+02
       5.849997   7.132131E+00   2.987500E+02
       5.859997   7.153052E+00   2.996264E+02
       5.869997   7.175107E+00   3.005502E+02
       5.879997   7.198585E+00   3.015336E+02
       5.889997   7.223524E+00   3.025783E+02
       5.899997   7.249871E+00   3.036819E+02
       5.909997   7.277679E+00   3.048467E+02
       5.919997   7.307218E+00   3.060840E+02
       5.929997   7.338970E+00   3.074141E+02
       5.939997   7.373499E+00   3.088604E+02
       5.949997   7.411266E+00   3.104424E+02
       5.959997   7.452455E+00   3.121677E+02
       5.969997   7.496847E+00   3.140272E+02
       5.979997   7.543797E+00   3.159938E+02
       5.989997   7.592345E+00   3.180274E+02
       5.999997   7.641434E+00   3.200837E+02
       6.009997   7.690112E+00   3.221227E+02
       6.019997   7.737587E+00   3.241113E+02
       6.029997   7.783104E+00   3.260179E+02
       6.039997   7.825745E+00   3.278041E+02
       6.049997   7.864306E+00   3.294193E+02
       6.059997   7.897372E+00   3.308043E+02
       6.069997   7.923575E+00   3.319019E+02
       6.079997   7.941903E+00   3.326697E+02
       6.089997   7.951908E+00   3.330887E+02
       6.099997   7.953758E+00   3.331663E+02
       6.109997   7.948168E+00   3.329321E+02
       6.119997   7.936276E+00   3.324339E+02
       6.129997   7.919527E+00   3.317324E+02
       6.139997   7.899560E+00   3.308960E+02
       6.149997   7.878122E+00   3.299980E+02
       6.159997   7.856991E+00   3.291129E+02
       6.169997   7.837889E+00   3.283127E+02
       6.179997   7.822362E+00   3.276623E+02
       6.189997   7.811586E+00   3.272109E+02
