 #calculated the component:  1  2  3
 #tolerance:    2.000000E-03
 #broadening:    1.837465E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.072773E+02eV    3.942368E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       0.810000  -2.059514E+01  -8.626871E+02
       0.820000  -1.775523E+01  -7.437294E+02
       0.830000  -1.476938E+01  -6.186584E+02
       0.840000  -1.214273E+01  -5.086335E+02
       0.850000  -1.068396E+01  -4.475285E+02
       0.860000  -1.139072E+01  -4.771332E+02
       0.870000  -1.491652E+01  -6.248219E+02
       0.880000  -2.085102E+01  -8.734053E+02
       0.890000  -2.771183E+01  -1.160791E+03
       0.900000  -3.386884E+01  -1.418694E+03
       0.910000  -3.848772E+01  -1.612170E+03
       0.920000  -4.168068E+01  -1.745916E+03
       0.930000  -4.393730E+01  -1.840441E+03
       0.940000  -4.553407E+01  -1.907327E+03
       0.950000  -4.643240E+01  -1.944956E+03
       0.960000  -4.650133E+01  -1.947843E+03
       0.970000  -4.573549E+01  -1.915764E+03
       0.980000  -4.437216E+01  -1.858657E+03
       0.990000  -4.279415E+01  -1.792557E+03
       1.000000  -4.127631E+01  -1.728978E+03
       1.010000  -3.992738E+01  -1.672474E+03
       1.020000  -3.887355E+01  -1.628331E+03
       1.030000  -3.833058E+01  -1.605587E+03
       1.040000  -3.845652E+01  -1.610863E+03
       1.050000  -3.924008E+01  -1.643685E+03
       1.060000  -4.056699E+01  -1.699266E+03
       1.069999  -4.232714E+01  -1.772995E+03
       1.079999  -4.439206E+01  -1.859490E+03
       1.089999  -4.654670E+01  -1.949744E+03
       1.099999  -4.851828E+01  -2.032329E+03
       1.109999  -5.001978E+01  -2.095224E+03
       1.119999  -5.074964E+01  -2.125796E+03
       1.129999  -5.045626E+01  -2.113507E+03
       1.139999  -4.909504E+01  -2.056488E+03
       1.149999  -4.691347E+01  -1.965107E+03
       1.159999  -4.433213E+01  -1.856980E+03
       1.169999  -4.174399E+01  -1.748568E+03
       1.179999  -3.940661E+01  -1.650660E+03
       1.189999  -3.745238E+01  -1.568802E+03
       1.199999  -3.593552E+01  -1.505264E+03
       1.209999  -3.485407E+01  -1.459964E+03
       1.219999  -3.418321E+01  -1.431863E+03
       1.229999  -3.395163E+01  -1.422162E+03
       1.239999  -3.421903E+01  -1.433363E+03
       1.249999  -3.487182E+01  -1.460708E+03
       1.259999  -3.549804E+01  -1.486938E+03
       1.269999  -3.553069E+01  -1.488306E+03
       1.279999  -3.449150E+01  -1.444776E+03
       1.289999  -3.219045E+01  -1.348391E+03
       1.299999  -2.885573E+01  -1.208706E+03
       1.309999  -2.508627E+01  -1.050811E+03
       1.319999  -2.168636E+01  -9.083963E+02
       1.329999  -1.959009E+01  -8.205878E+02
       1.339999  -1.966509E+01  -8.237292E+02
       1.349999  -2.209616E+01  -9.255618E+02
       1.359999  -2.592114E+01  -1.085782E+03
       1.369999  -2.954999E+01  -1.237787E+03
       1.379999  -3.184208E+01  -1.333798E+03
       1.389999  -3.261941E+01  -1.366359E+03
       1.399999  -3.231353E+01  -1.353546E+03
       1.409999  -3.142306E+01  -1.316246E+03
       1.419999  -3.030556E+01  -1.269436E+03
       1.429999  -2.915193E+01  -1.221113E+03
       1.439999  -2.797684E+01  -1.171891E+03
       1.449999  -2.665964E+01  -1.116716E+03
       1.459999  -2.503747E+01  -1.048767E+03
       1.469999  -2.301015E+01  -9.638470E+02
       1.479999  -2.057272E+01  -8.617480E+02
       1.489999  -1.779337E+01  -7.453267E+02
       1.499999  -1.487537E+01  -6.230979E+02
       1.509999  -1.223806E+01  -5.126268E+02
       1.519999  -1.039442E+01  -4.354005E+02
       1.529999  -9.638848E+00  -4.037511E+02
       1.539999  -9.873982E+00  -4.136004E+02
       1.549999  -1.076554E+01  -4.509461E+02
       1.559999  -1.197776E+01  -5.017232E+02
       1.569999  -1.326616E+01  -5.556915E+02
       1.579999  -1.445821E+01  -6.056241E+02
       1.589999  -1.541416E+01  -6.456667E+02
       1.599999  -1.606639E+01  -6.729875E+02
       1.609999  -1.651482E+01  -6.917713E+02
       1.619999  -1.696932E+01  -7.108092E+02
       1.629999  -1.753386E+01  -7.344565E+02
       1.639999  -1.810337E+01  -7.583124E+02
       1.649999  -1.844792E+01  -7.727446E+02
       1.659999  -1.835551E+01  -7.688739E+02
       1.669999  -1.773785E+01  -7.430014E+02
       1.679999  -1.661422E+01  -6.959349E+02
       1.689999  -1.500030E+01  -6.283313E+02
       1.699999  -1.286236E+01  -5.387773E+02
       1.709999  -1.016372E+01  -4.257369E+02
       1.719999  -6.888707E+00  -2.885535E+02
       1.729999  -3.015672E+00  -1.263202E+02
       1.739999   1.517556E+00   6.356722E+01
       1.749999   6.819646E+00   2.856607E+02
       1.759999   1.294388E+01   5.421918E+02
       1.769999   1.965485E+01   8.233005E+02
       1.779999   2.625145E+01   1.099618E+03
       1.789999   3.172275E+01   1.328799E+03
       1.799999   3.513064E+01   1.471549E+03
       1.809999   3.579927E+01   1.499556E+03
       1.819999   3.353745E+01   1.404813E+03
       1.829999   2.907997E+01   1.218099E+03
       1.839999   2.386601E+01   9.996969E+02
       1.849999   1.900102E+01   7.959130E+02
       1.859999   1.451617E+01   6.080519E+02
       1.869999   9.520569E+00   3.987967E+02
       1.879999   3.077359E+00   1.289041E+02
       1.889999  -4.731381E+00  -1.981876E+02
       1.899999  -1.247661E+01  -5.226190E+02
       1.909999  -1.817349E+01  -7.612493E+02
       1.919999  -2.058831E+01  -8.624010E+02
       1.929999  -2.004856E+01  -8.397920E+02
       1.939999  -1.792442E+01  -7.508165E+02
       1.949999  -1.537927E+01  -6.442054E+02
       1.959999  -1.276629E+01  -5.347529E+02
       1.969999  -9.923447E+00  -4.156724E+02
       1.979999  -6.722507E+00  -2.815917E+02
       1.989999  -3.383777E+00  -1.417393E+02
       1.999999  -4.779870E-01  -2.002187E+01
       2.009999   1.356144E+00   5.680603E+01
       2.019999   1.920989E+00   8.046622E+01
       2.029999   1.698251E+00   7.113619E+01
       2.039999   1.387719E+00   5.812862E+01
       2.049999   1.341622E+00   5.619775E+01
       2.059999   1.621282E+00   6.791210E+01
       2.069999   2.377894E+00   9.960501E+01
       2.079999   3.848933E+00   1.612237E+02
       2.089999   5.969080E+00   2.500323E+02
       2.099999   8.218566E+00   3.442585E+02
       2.109999   9.992524E+00   4.185659E+02
       2.119999   1.108116E+01   4.641665E+02
       2.129999   1.170320E+01   4.902225E+02
       2.139999   1.213449E+01   5.082884E+02
       2.149999   1.242117E+01   5.202968E+02
       2.159999   1.232349E+01   5.162050E+02
       2.169999   1.139254E+01   4.772096E+02
       2.179999   9.251368E+00   3.875204E+02
       2.189999   6.004073E+00   2.514980E+02
       2.199999   2.379417E+00   9.966877E+01
       2.209999  -5.383944E-01  -2.255221E+01
       2.219999  -1.742034E+00  -7.297016E+01
       2.229999  -7.802963E-01  -3.268497E+01
       2.239999   1.877777E+00   7.865612E+01
       2.249999   5.051238E+00   2.115858E+02
       2.259999   7.624365E+00   3.193687E+02
       2.269999   9.203477E+00   3.855143E+02
       2.279999   1.013493E+01   4.245308E+02
       2.289999   1.106079E+01   4.633131E+02
       2.299999   1.244406E+01   5.212554E+02
       2.309999   1.421414E+01   5.954004E+02
       2.319999   1.563836E+01   6.550580E+02
       2.329999   1.581355E+01   6.623965E+02
       2.339999   1.462920E+01   6.127863E+02
       2.349999   1.306109E+01   5.471018E+02
       2.359999   1.230709E+01   5.155181E+02
       2.369999   1.271959E+01   5.327969E+02
       2.379999   1.369416E+01   5.736195E+02
       2.389999   1.449939E+01   6.073492E+02
       2.399999   1.492674E+01   6.252498E+02
       2.409999   1.514090E+01   6.342204E+02
       2.419999   1.523660E+01   6.382290E+02
       2.429999   1.508204E+01   6.317549E+02
       2.439999   1.451109E+01   6.078392E+02
       2.449999   1.360083E+01   5.697104E+02
       2.459999   1.266982E+01   5.307120E+02
       2.469999   1.195642E+01   5.008292E+02
       2.479999   1.138422E+01   4.768611E+02
       2.489999   1.067254E+01   4.470502E+02
       2.499999   9.650565E+00   4.042419E+02
       2.509999   8.503813E+00   3.562069E+02
       2.519999   7.714212E+00   3.231322E+02
       2.529999   7.720969E+00   3.234152E+02
       2.539999   8.615104E+00   3.608686E+02
       2.549999   1.011831E+01   4.238348E+02
       2.559999   1.182240E+01   4.952153E+02
       2.569999   1.348169E+01   5.647196E+02
       2.579999   1.508622E+01   6.319303E+02
       2.589999   1.664136E+01   6.970715E+02
       2.599999   1.793357E+01   7.511998E+02
       2.609999   1.853848E+01   7.765378E+02
       2.619999   1.810776E+01   7.584960E+02
       2.629999   1.673130E+01   7.008391E+02
       2.639999   1.497319E+01   6.271957E+02
       2.649999   1.350306E+01   5.656149E+02
       2.659999   1.269232E+01   5.316545E+02
       2.669999   1.252767E+01   5.247578E+02
       2.679999   1.286440E+01   5.388628E+02
       2.689999   1.368118E+01   5.730761E+02
       2.699999   1.500782E+01   6.286462E+02
       2.709999   1.669740E+01   6.994189E+02
       2.719999   1.844332E+01   7.725521E+02
       2.729999   1.999175E+01   8.374123E+02
       2.739999   2.120841E+01   8.883758E+02
       2.749999   2.191424E+01   9.179413E+02
       2.759999   2.181336E+01   9.137159E+02
       2.769999   2.073318E+01   8.684695E+02
       2.779999   1.886016E+01   7.900127E+02
       2.789999   1.664525E+01   6.972345E+02
       2.799999   1.454692E+01   6.093401E+02
       2.809999   1.288985E+01   5.399288E+02
       2.819999   1.178108E+01   4.934848E+02
       2.829999   1.100969E+01   4.611726E+02
       2.839999   1.015727E+01   4.254669E+02
       2.849999   8.910984E+00   3.732624E+02
       2.859999   7.221785E+00   3.025054E+02
       2.869999   5.199742E+00   2.178063E+02
       2.879999   2.973343E+00   1.245471E+02
       2.889999   6.862194E-01   2.874429E+01
       2.899999  -1.463423E+00  -6.129972E+01
       2.909999  -3.274186E+00  -1.371488E+02
       2.919999  -4.611695E+00  -1.931742E+02
       2.929999  -5.437793E+00  -2.277777E+02
       2.939999  -5.867389E+00  -2.457726E+02
       2.949999  -6.165251E+00  -2.582494E+02
       2.959999  -6.618815E+00  -2.772483E+02
       2.969999  -7.441502E+00  -3.117089E+02
       2.979999  -8.740055E+00  -3.661026E+02
       2.989999  -1.043470E+01  -4.370876E+02
       2.999999  -1.220151E+01  -5.110958E+02
       3.009999  -1.359740E+01  -5.695665E+02
       3.019999  -1.430184E+01  -5.990740E+02
       3.029999  -1.422168E+01  -5.957162E+02
       3.039999  -1.337829E+01  -5.603885E+02
       3.049999  -1.180239E+01  -4.943773E+02
       3.059999  -9.566699E+00  -4.007290E+02
       3.069999  -6.839752E+00  -2.865029E+02
       3.079999  -3.854321E+00  -1.614494E+02
       3.089999  -8.058904E-01  -3.375706E+01
       3.099999   2.229044E+00   9.337000E+01
       3.109999   5.243719E+00   2.196484E+02
       3.119999   8.137023E+00   3.408428E+02
       3.129999   1.062478E+01   4.450499E+02
       3.139999   1.233568E+01   5.167159E+02
       3.149999   1.300188E+01   5.446215E+02
       3.159999   1.260221E+01   5.278801E+02
       3.169999   1.139104E+01   4.771468E+02
       3.179999   9.836866E+00   4.120457E+02
       3.189998   8.475210E+00   3.550088E+02
       3.199998   7.674244E+00   3.214580E+02
       3.209998   7.460446E+00   3.125024E+02
       3.219998   7.570820E+00   3.171258E+02
       3.229998   7.695456E+00   3.223465E+02
       3.239998   7.701690E+00   3.226077E+02
       3.249998   7.625307E+00   3.194081E+02
       3.259998   7.493238E+00   3.138760E+02
       3.269998   7.231522E+00   3.029133E+02
       3.279998   6.732942E+00   2.820288E+02
       3.289998   5.977740E+00   2.503950E+02
       3.299998   5.058583E+00   2.118934E+02
       3.309998   4.090672E+00   1.713497E+02
       3.319998   3.143142E+00   1.316596E+02
       3.329998   2.245369E+00   9.405381E+01
       3.339998   1.433591E+00   6.005012E+01
       3.349998   8.154663E-01   3.415817E+01
       3.359998   5.593538E-01   2.343016E+01
       3.369998   7.814068E-01   3.273149E+01
       3.379998   1.472607E+00   6.168444E+01
       3.389998   2.518983E+00   1.055149E+02
       3.399998   3.774998E+00   1.581267E+02
       3.409998   5.147573E+00   2.156210E+02
       3.419998   6.601447E+00   2.765208E+02
       3.429998   8.065864E+00   3.378621E+02
       3.439998   9.345039E+00   3.914441E+02
       3.449998   1.015570E+01   4.254010E+02
       3.459998   1.030424E+01   4.316230E+02
       3.469998   9.844272E+00   4.123559E+02
       3.479998   9.041079E+00   3.787118E+02
       3.489998   8.177390E+00   3.425337E+02
       3.499998   7.399955E+00   3.099686E+02
       3.509998   6.719045E+00   2.814467E+02
       3.519998   6.085026E+00   2.548890E+02
       3.529998   5.468351E+00   2.290578E+02
       3.539998   4.913163E+00   2.058021E+02
       3.549998   4.495722E+00   1.883164E+02
       3.559998   4.212457E+00   1.764510E+02
       3.569998   3.946470E+00   1.653093E+02
       3.579998   3.548592E+00   1.486431E+02
       3.589998   2.934197E+00   1.229074E+02
       3.599998   2.136870E+00   8.950900E+01
       3.609998   1.282840E+00   5.373547E+01
       3.619998   4.880722E-01   2.044432E+01
       3.629998  -2.176998E-01  -9.118987E+00
       3.639998  -8.539998E-01  -3.577226E+01
       3.649998  -1.394800E+00  -5.842523E+01
       3.659998  -1.734995E+00  -7.267530E+01
       3.669998  -1.743223E+00  -7.301995E+01
       3.679998  -1.351110E+00  -5.659516E+01
       3.689998  -6.181776E-01  -2.589416E+01
       3.699998   3.058478E-01   1.281132E+01
       3.709998   1.316531E+00   5.514673E+01
       3.719998   2.423121E+00   1.014994E+02
       3.729998   3.653692E+00   1.530455E+02
       3.739998   4.931118E+00   2.065542E+02
       3.749998   6.061258E+00   2.538934E+02
       3.759998   6.839541E+00   2.864940E+02
       3.769998   7.185567E+00   3.009883E+02
       3.779998   7.187592E+00   3.010731E+02
       3.789998   7.016973E+00   2.939263E+02
       3.799998   6.789169E+00   2.843840E+02
       3.809998   6.509089E+00   2.726521E+02
       3.819998   6.147761E+00   2.575168E+02
       3.829998   5.731964E+00   2.401000E+02
       3.839998   5.334955E+00   2.234701E+02
       3.849998   5.019324E+00   2.102490E+02
       3.859998   4.823289E+00   2.020375E+02
       3.869998   4.771730E+00   1.998778E+02
       3.879998   4.846147E+00   2.029949E+02
       3.889998   4.957342E+00   2.076526E+02
       3.899998   5.009872E+00   2.098530E+02
       3.909998   5.015693E+00   2.100968E+02
       3.919998   5.146596E+00   2.155801E+02
       3.929998   5.663673E+00   2.372394E+02
       3.939998   6.747641E+00   2.826445E+02
       3.949998   8.354034E+00   3.499329E+02
       3.959998   1.020711E+01   4.275544E+02
       3.969998   1.190867E+01   4.988292E+02
       3.979998   1.307923E+01   5.478615E+02
       3.989998   1.351218E+01   5.659967E+02
       3.999998   1.329701E+01   5.569839E+02
       4.009998   1.278672E+01   5.356090E+02
       4.019998   1.241175E+01   5.199021E+02
       4.029998   1.249489E+01   5.233849E+02
       4.039998   1.312747E+01   5.498823E+02
       4.049998   1.412180E+01   5.915326E+02
       4.059998   1.510381E+01   6.326670E+02
       4.069998   1.572002E+01   6.584786E+02
       4.079998   1.583355E+01   6.632341E+02
       4.089998   1.553000E+01   6.505191E+02
       4.099998   1.487468E+01   6.230690E+02
       4.109998   1.371376E+01   5.744407E+02
       4.119998   1.184549E+01   4.961828E+02
       4.129998   9.361480E+00   3.921327E+02
       4.139998   6.686667E+00   2.800904E+02
       4.149998   4.295764E+00   1.799405E+02
       4.159998   2.448228E+00   1.025511E+02
       4.169998   1.180285E+00   4.943965E+01
       4.179998   4.723691E-01   1.978655E+01
       4.189998   2.941579E-01   1.232166E+01
       4.199998   4.780813E-01   2.002582E+01
       4.209998   7.059543E-01   2.957094E+01
       4.219998   7.386225E-01   3.093935E+01
       4.229998   6.398546E-01   2.680217E+01
       4.239998   7.314963E-01   3.064084E+01
       4.249998   1.347850E+00   5.645859E+01
       4.259998   2.629029E+00   1.101245E+02
       4.269998   4.472234E+00   1.873325E+02
       4.279998   6.604359E+00   2.766428E+02
       4.289998   8.669347E+00   3.631407E+02
       4.299998   1.020422E+01   4.274333E+02
       4.309998   1.060625E+01   4.442735E+02
       4.319998   9.359840E+00   3.920641E+02
       4.329998   6.392821E+00   2.677818E+02
       4.339998   2.153884E+00   9.022170E+01
       4.349998  -2.645447E+00  -1.108122E+02
       4.359998  -7.343373E+00  -3.075985E+02
       4.369998  -1.148592E+01  -4.811210E+02
       4.379998  -1.483066E+01  -6.212253E+02
       4.389998  -1.728766E+01  -7.241439E+02
       4.399998  -1.882951E+01  -7.887288E+02
       4.409998  -1.944136E+01  -8.143577E+02
       4.419998  -1.918085E+01  -8.034454E+02
       4.429998  -1.821085E+01  -7.628142E+02
       4.439998  -1.671687E+01  -7.002346E+02
       4.449998  -1.485663E+01  -6.223129E+02
       4.459998  -1.279673E+01  -5.360280E+02
       4.469998  -1.072404E+01  -4.492075E+02
       4.479998  -8.802723E+00  -3.687276E+02
       4.489998  -7.130519E+00  -2.986825E+02
       4.499998  -5.728144E+00  -2.399399E+02
       4.509998  -4.577227E+00  -1.917304E+02
       4.519998  -3.665759E+00  -1.535509E+02
       4.529998  -2.980965E+00  -1.248664E+02
       4.539998  -2.474193E+00  -1.036388E+02
       4.549998  -2.062522E+00  -8.639473E+01
       4.559998  -1.671250E+00  -7.000514E+01
       4.569998  -1.265045E+00  -5.299009E+01
       4.579998  -8.392955E-01  -3.515633E+01
       4.589998  -4.061852E-01  -1.701425E+01
       4.599998   4.194134E-04   1.756835E-02
       4.609998   3.290170E-01   1.378183E+01
       4.619998   5.499120E-01   2.303466E+01
       4.629998   6.982692E-01   2.924903E+01
       4.639998   8.510379E-01   3.564819E+01
       4.649998   1.055552E+00   4.421485E+01
       4.659998   1.306211E+00   5.471446E+01
       4.669998   1.582899E+00   6.630431E+01
       4.679998   1.870803E+00   7.836402E+01
       4.689998   2.136223E+00   8.948192E+01
       4.699998   2.322794E+00   9.729697E+01
       4.709998   2.387955E+00   1.000264E+02
       4.719998   2.334866E+00   9.780265E+01
       4.729998   2.219213E+00   9.295817E+01
       4.739998   2.114507E+00   8.857227E+01
       4.749998   2.036783E+00   8.531655E+01
       4.759998   1.919776E+00   8.041538E+01
       4.769998   1.694661E+00   7.098577E+01
       4.779998   1.370073E+00   5.738949E+01
       4.789998   1.012271E+00   4.240191E+01
       4.799998   6.728822E-01   2.818562E+01
       4.809998   3.535949E-01   1.481135E+01
       4.819998   2.025133E-02   8.482855E-01
       4.829998  -3.671571E-01  -1.537944E+01
       4.839998  -8.265470E-01  -3.462232E+01
       4.849998  -1.327031E+00  -5.558652E+01
       4.859998  -1.780507E+00  -7.458170E+01
       4.869998  -2.082674E+00  -8.723885E+01
       4.879998  -2.180601E+00  -9.134080E+01
       4.889998  -2.097724E+00  -8.786926E+01
       4.899998  -1.898455E+00  -7.952228E+01
       4.909998  -1.645061E+00  -6.890817E+01
       4.919998  -1.384418E+00  -5.799036E+01
       4.929998  -1.151014E+00  -4.821358E+01
       4.939998  -9.650491E-01  -4.042388E+01
       4.949998  -8.291020E-01  -3.472934E+01
       4.959998  -7.346089E-01  -3.077123E+01
       4.969998  -6.669993E-01  -2.793920E+01
       4.979998  -6.059155E-01  -2.538053E+01
       4.989998  -5.337184E-01  -2.235634E+01
       4.999998  -4.392898E-01  -1.840093E+01
       5.009998  -3.025872E-01  -1.267474E+01
       5.019998  -8.368667E-02  -3.505459E+00
       5.029998   2.510091E-01   1.051425E+01
       5.039998   6.696064E-01   2.804841E+01
       5.049998   1.048560E+00   4.392196E+01
       5.059998   1.242535E+00   5.204717E+01
       5.069998   1.193732E+00   5.000292E+01
       5.079998   9.558943E-01   4.004041E+01
       5.089998   6.139971E-01   2.571905E+01
       5.099998   2.069537E-01   8.668857E+00
       5.109998  -2.748505E-01  -1.151291E+01
       5.119998  -8.350977E-01  -3.498049E+01
       5.129998  -1.411972E+00  -5.914452E+01
       5.139998  -1.880283E+00  -7.876111E+01
       5.149998  -2.137101E+00  -8.951868E+01
       5.159998  -2.184219E+00  -9.149235E+01
       5.169998  -2.104942E+00  -8.817161E+01
       5.179998  -1.977779E+00  -8.284502E+01
       5.189998  -1.840116E+00  -7.707858E+01
       5.199998  -1.706814E+00  -7.149487E+01
       5.209998  -1.581456E+00  -6.624386E+01
       5.219998  -1.451046E+00  -6.078128E+01
       5.229998  -1.287482E+00  -5.392994E+01
       5.239998  -1.062014E+00  -4.448554E+01
       5.249998  -7.681798E-01  -3.217744E+01
       5.259998  -4.374161E-01  -1.832244E+01
       5.269998  -1.335115E-01  -5.592518E+00
       5.279998   7.532119E-02   3.155046E+00
       5.289998   1.577644E-01   6.608419E+00
       5.299998   1.352697E-01   5.666165E+00
       5.309997   5.089936E-02   2.132067E+00
       5.319997  -6.954153E-02  -2.912949E+00
       5.329997  -2.294520E-01  -9.611262E+00
       5.339997  -4.435224E-01  -1.857822E+01
       5.349997  -7.088021E-01  -2.969023E+01
       5.359997  -9.936083E-01  -4.162017E+01
       5.369997  -1.247835E+00  -5.226919E+01
       5.379997  -1.425556E+00  -5.971356E+01
       5.389997  -1.514016E+00  -6.341896E+01
       5.399997  -1.544961E+00  -6.471518E+01
       5.409997  -1.572949E+00  -6.588755E+01
       5.419997  -1.641995E+00  -6.877974E+01
       5.429997  -1.758372E+00  -7.365453E+01
       5.439997  -1.879936E+00  -7.874657E+01
       5.449997  -1.937342E+00  -8.115120E+01
       5.459997  -1.880162E+00  -7.875603E+01
       5.469997  -1.704891E+00  -7.141430E+01
       5.479997  -1.437030E+00  -6.019417E+01
       5.489997  -1.103282E+00  -4.621417E+01
       5.499997  -7.332398E-01  -3.071388E+01
       5.509997  -3.809249E-01  -1.595614E+01
       5.519997  -1.345358E-01  -5.635422E+00
       5.529997  -8.646575E-02  -3.621869E+00
       5.539997  -2.679716E-01  -1.122477E+01
       5.549997  -6.074787E-01  -2.544601E+01
       5.559997  -9.601540E-01  -4.021884E+01
       5.569997  -1.188702E+00  -4.979224E+01
       5.579997  -1.242604E+00  -5.205007E+01
       5.589997  -1.175055E+00  -4.922060E+01
       5.599997  -1.076610E+00  -4.509693E+01
       5.609997  -9.959662E-01  -4.171894E+01
       5.619997  -9.236400E-01  -3.868934E+01
       5.629997  -8.306289E-01  -3.479330E+01
       5.639997  -7.137390E-01  -2.989703E+01
       5.649997  -6.095040E-01  -2.553085E+01
       5.659997  -5.641826E-01  -2.363242E+01
       5.669997  -5.907097E-01  -2.474359E+01
       5.679997  -6.689603E-01  -2.802134E+01
       5.689997  -7.900508E-01  -3.309357E+01
       5.699997  -9.699454E-01  -4.062898E+01
       5.709997  -1.206465E+00  -5.053629E+01
       5.719997  -1.449647E+00  -6.072269E+01
       5.729997  -1.635107E+00  -6.849121E+01
       5.739997  -1.742326E+00  -7.298239E+01
       5.749997  -1.806181E+00  -7.565714E+01
       5.759997  -1.874256E+00  -7.850865E+01
       5.769997  -1.970936E+00  -8.255839E+01
       5.779997  -2.095768E+00  -8.778732E+01
       5.789997  -2.233853E+00  -9.357141E+01
       5.799997  -2.363342E+00  -9.899542E+01
       5.809997  -2.461868E+00  -1.031225E+02
       5.819997  -2.510544E+00  -1.051614E+02
       5.829997  -2.490921E+00  -1.043395E+02
       5.839997  -2.387062E+00  -9.998900E+01
       5.849997  -2.200725E+00  -9.218376E+01
       5.859997  -1.958002E+00  -8.201661E+01
       5.869997  -1.697217E+00  -7.109287E+01
       5.879997  -1.453979E+00  -6.090413E+01
       5.889997  -1.252575E+00  -5.246774E+01
       5.899997  -1.103134E+00  -4.620798E+01
       5.909997  -1.004994E+00  -4.209708E+01
