 #calculated the component:  1  2  3
 #tolerance:    2.000000E-03
 #broadening:    3.675000E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    8.462793E+01eV    3.110019E+00Ha
 # Energy      Tot-Re Chi(-2w,w,w)  Tot-Re Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       0.860000   1.544876E+02   6.471161E+03
       0.870000   1.542851E+02   6.462679E+03
       0.880000   1.539416E+02   6.448291E+03
       0.890000   1.534623E+02   6.428214E+03
       0.900000   1.528785E+02   6.403758E+03
       0.910000   1.522410E+02   6.377057E+03
       0.920000   1.516102E+02   6.350633E+03
       0.930000   1.510423E+02   6.326846E+03
       0.940000   1.505772E+02   6.307363E+03
       0.950000   1.502294E+02   6.292795E+03
       0.960000   1.499866E+02   6.282626E+03
       0.970000   1.498163E+02   6.275490E+03
       0.980000   1.496780E+02   6.269698E+03
       0.990000   1.495369E+02   6.263785E+03
       1.000000   1.493704E+02   6.256815E+03
       1.010000   1.491674E+02   6.248309E+03
       1.020000   1.489175E+02   6.237841E+03
       1.030000   1.485992E+02   6.224511E+03
       1.040000   1.481713E+02   6.206584E+03
       1.050000   1.475725E+02   6.181500E+03
       1.060000   1.467315E+02   6.146275E+03
       1.069999   1.455826E+02   6.098150E+03
       1.079999   1.440811E+02   6.035255E+03
       1.089999   1.422153E+02   5.957100E+03
       1.099999   1.400136E+02   5.864876E+03
       1.109999   1.375465E+02   5.761534E+03
       1.119999   1.349230E+02   5.651642E+03
       1.129999   1.322796E+02   5.540914E+03
       1.139999   1.297603E+02   5.435385E+03
       1.149999   1.274918E+02   5.340364E+03
       1.159999   1.255611E+02   5.259490E+03
       1.169999   1.240025E+02   5.194203E+03
       1.179999   1.227987E+02   5.143778E+03
       1.189999   1.218932E+02   5.105852E+03
       1.199999   1.212087E+02   5.077179E+03
       1.209999   1.206648E+02   5.054397E+03
       1.219999   1.201927E+02   5.034621E+03
       1.229999   1.197435E+02   5.015802E+03
       1.239999   1.192909E+02   4.996847E+03
       1.249999   1.188304E+02   4.977557E+03
       1.259999   1.183744E+02   4.958454E+03
       1.269999   1.179471E+02   4.940559E+03
       1.279999   1.175798E+02   4.925173E+03
       1.289999   1.173058E+02   4.913694E+03
       1.299999   1.171566E+02   4.907444E+03
       1.309999   1.171581E+02   4.907508E+03
       1.319999   1.173270E+02   4.914583E+03
       1.329999   1.176679E+02   4.928859E+03
       1.339999   1.181715E+02   4.949956E+03
       1.349999   1.188156E+02   4.976936E+03
       1.359999   1.195667E+02   5.008398E+03
       1.369999   1.203837E+02   5.042621E+03
       1.379999   1.212219E+02   5.077730E+03
       1.389999   1.220361E+02   5.111835E+03
       1.399999   1.227832E+02   5.143130E+03
       1.409999   1.234246E+02   5.169998E+03
       1.419999   1.239294E+02   5.191144E+03
       1.429999   1.242787E+02   5.205774E+03
       1.439999   1.244690E+02   5.213745E+03
       1.449999   1.245140E+02   5.215632E+03
       1.459999   1.244429E+02   5.212651E+03
       1.469999   1.242955E+02   5.206478E+03
       1.479999   1.241167E+02   5.198990E+03
       1.489999   1.239496E+02   5.191989E+03
       1.499999   1.238291E+02   5.186940E+03
       1.509999   1.237766E+02   5.184741E+03
       1.519999   1.237959E+02   5.185550E+03
       1.529999   1.238708E+02   5.188690E+03
       1.539999   1.239652E+02   5.192643E+03
       1.549999   1.240246E+02   5.195130E+03
       1.559999   1.239798E+02   5.193256E+03
       1.569999   1.237528E+02   5.183745E+03
       1.579999   1.232636E+02   5.163253E+03
       1.589999   1.224404E+02   5.128769E+03
       1.599999   1.212303E+02   5.078083E+03
       1.609999   1.196117E+02   5.010282E+03
       1.619999   1.176045E+02   4.926207E+03
       1.629999   1.152771E+02   4.828717E+03
       1.639999   1.127423E+02   4.722537E+03
       1.649999   1.101409E+02   4.613573E+03
       1.659999   1.076157E+02   4.507795E+03
       1.669999   1.052825E+02   4.410061E+03
       1.679999   1.032118E+02   4.323325E+03
       1.689999   1.014255E+02   4.248503E+03
       1.699999   9.990849E+01   4.184957E+03
       1.709999   9.862797E+01   4.131319E+03
       1.719999   9.755332E+01   4.086304E+03
       1.729999   9.666848E+01   4.049240E+03
       1.739999   9.597458E+01   4.020174E+03
       1.749999   9.548418E+01   3.999632E+03
       1.759999   9.521165E+01   3.988216E+03
       1.769999   9.516451E+01   3.986242E+03
       1.779999   9.533843E+01   3.993527E+03
       1.789999   9.571628E+01   4.009354E+03
       1.799999   9.626984E+01   4.032542E+03
       1.809999   9.696247E+01   4.061555E+03
       1.819999   9.775072E+01   4.094572E+03
       1.829999   9.858411E+01   4.129481E+03
       1.839999   9.940376E+01   4.163815E+03
       1.849999   1.001419E+02   4.194734E+03
       1.859999   1.007247E+02   4.219147E+03
       1.869999   1.010794E+02   4.234004E+03
       1.879999   1.011446E+02   4.236737E+03
       1.889999   1.008827E+02   4.225763E+03
       1.899999   1.002901E+02   4.200941E+03
       1.909999   9.940458E+01   4.163849E+03
       1.919999   9.830480E+01   4.117782E+03
       1.929999   9.710087E+01   4.067352E+03
       1.939999   9.591652E+01   4.017742E+03
       1.949999   9.486654E+01   3.973760E+03
       1.959999   9.403499E+01   3.938928E+03
       1.969999   9.345954E+01   3.914824E+03
       1.979999   9.312435E+01   3.900784E+03
       1.989999   9.296139E+01   3.893957E+03
       1.999999   9.285829E+01   3.889639E+03
       2.009999   9.267080E+01   3.881785E+03
       2.019999   9.223783E+01   3.863649E+03
       2.029999   9.139868E+01   3.828499E+03
       2.039999   9.001250E+01   3.770435E+03
       2.049999   8.798123E+01   3.685349E+03
       2.059999   8.527550E+01   3.572012E+03
       2.069999   8.195882E+01   3.433083E+03
       2.079999   7.820042E+01   3.275651E+03
       2.089999   7.426579E+01   3.110838E+03
       2.099999   7.048035E+01   2.952274E+03
       2.109999   6.717414E+01   2.813784E+03
       2.119999   6.462518E+01   2.707013E+03
       2.129999   6.301914E+01   2.639739E+03
       2.139999   6.243350E+01   2.615208E+03
       2.149999   6.284363E+01   2.632388E+03
       2.159999   6.414197E+01   2.686773E+03
       2.169999   6.616182E+01   2.771380E+03
       2.179999   6.869974E+01   2.877688E+03
       2.189999   7.153489E+01   2.996446E+03
       2.199999   7.444577E+01   3.118377E+03
       2.209999   7.722622E+01   3.234845E+03
       2.219999   7.970090E+01   3.338504E+03
       2.229999   8.173900E+01   3.423875E+03
       2.239999   8.326349E+01   3.487733E+03
       2.249999   8.425301E+01   3.529182E+03
       2.259999   8.473473E+01   3.549360E+03
       2.269999   8.476894E+01   3.550793E+03
       2.279999   8.442945E+01   3.536573E+03
       2.289999   8.378555E+01   3.509601E+03
       2.299999   8.289071E+01   3.472118E+03
       2.309999   8.178006E+01   3.425595E+03
       2.319999   8.047472E+01   3.370917E+03
       2.329999   7.898937E+01   3.308699E+03
       2.339999   7.733948E+01   3.239589E+03
       2.349999   7.554653E+01   3.164486E+03
       2.359999   7.364102E+01   3.084668E+03
       2.369999   7.166389E+01   3.001850E+03
       2.379999   6.966669E+01   2.918191E+03
       2.389999   6.771035E+01   2.836244E+03
       2.399999   6.586175E+01   2.758811E+03
       2.409999   6.418828E+01   2.688712E+03
       2.419999   6.275171E+01   2.628537E+03
       2.429999   6.160373E+01   2.580451E+03
       2.439999   6.078419E+01   2.546122E+03
       2.449999   6.032109E+01   2.526724E+03
       2.459999   6.022982E+01   2.522901E+03
       2.469999   6.050973E+01   2.534626E+03
       2.479999   6.113852E+01   2.560965E+03
       2.489999   6.206671E+01   2.599844E+03
       2.499999   6.321550E+01   2.647965E+03
       2.509999   6.448043E+01   2.700950E+03
       2.519999   6.574173E+01   2.753783E+03
       2.529999   6.688007E+01   2.801466E+03
       2.539999   6.779344E+01   2.839725E+03
       2.549999   6.840988E+01   2.865546E+03
       2.559999   6.869180E+01   2.877355E+03
       2.569999   6.863202E+01   2.874851E+03
       2.579999   6.824491E+01   2.858636E+03
       2.589999   6.755708E+01   2.829824E+03
       2.599999   6.660029E+01   2.789746E+03
       2.609999   6.540719E+01   2.739770E+03
       2.619999   6.400966E+01   2.681230E+03
       2.629999   6.243890E+01   2.615435E+03
       2.639999   6.072666E+01   2.543712E+03
       2.649999   5.890604E+01   2.467450E+03
       2.659999   5.701126E+01   2.388082E+03
       2.669999   5.507675E+01   2.307050E+03
       2.679999   5.313730E+01   2.225810E+03
       2.689999   5.123060E+01   2.145942E+03
       2.699999   4.940158E+01   2.069328E+03
       2.709999   4.770570E+01   1.998292E+03
       2.719999   4.620690E+01   1.935510E+03
       2.729999   4.496798E+01   1.883614E+03
       2.739999   4.403566E+01   1.844561E+03
       2.749999   4.342668E+01   1.819052E+03
       2.759999   4.312194E+01   1.806288E+03
       2.769999   4.307174E+01   1.804185E+03
       2.779999   4.321009E+01   1.809980E+03
       2.789999   4.347268E+01   1.820979E+03
       2.799999   4.381317E+01   1.835242E+03
       2.809999   4.421380E+01   1.852023E+03
       2.819999   4.468764E+01   1.871872E+03
       2.829999   4.526998E+01   1.896265E+03
       2.839999   4.599927E+01   1.926813E+03
       2.849999   4.689265E+01   1.964235E+03
       2.859999   4.792608E+01   2.007523E+03
       2.869999   4.902861E+01   2.053705E+03
       2.879999   5.009419E+01   2.098341E+03
       2.889999   5.100606E+01   2.136537E+03
       2.899999   5.166283E+01   2.164048E+03
       2.909999   5.199692E+01   2.178042E+03
       2.919999   5.198133E+01   2.177389E+03
       2.929999   5.162706E+01   2.162549E+03
       2.939999   5.097569E+01   2.135265E+03
       2.949999   5.009077E+01   2.098197E+03
       2.959999   4.904928E+01   2.054572E+03
       2.969999   4.793329E+01   2.007825E+03
       2.979999   4.682240E+01   1.961292E+03
       2.989999   4.578839E+01   1.917980E+03
       2.999999   4.489259E+01   1.880457E+03
       3.009999   4.418446E+01   1.850795E+03
       3.019999   4.369880E+01   1.830451E+03
       3.029999   4.345039E+01   1.820046E+03
       3.039999   4.342886E+01   1.819144E+03
       3.049999   4.359845E+01   1.826248E+03
       3.059999   4.390569E+01   1.839117E+03
       3.069999   4.429269E+01   1.855328E+03
       3.079999   4.470969E+01   1.872795E+03
       3.089999   4.512137E+01   1.890040E+03
       3.099999   4.550600E+01   1.906151E+03
       3.109999   4.585102E+01   1.920603E+03
       3.119999   4.614928E+01   1.933097E+03
       3.129999   4.639804E+01   1.943517E+03
       3.139999   4.659977E+01   1.951966E+03
       3.149999   4.676260E+01   1.958787E+03
       3.159999   4.689910E+01   1.964505E+03
       3.169999   4.702338E+01   1.969711E+03
       3.179999   4.714754E+01   1.974911E+03
       3.189998   4.727838E+01   1.980392E+03
       3.199998   4.741520E+01   1.986123E+03
       3.209998   4.754907E+01   1.991731E+03
       3.219998   4.766349E+01   1.996524E+03
       3.229998   4.773620E+01   1.999569E+03
       3.239998   4.774151E+01   1.999792E+03
       3.249998   4.765330E+01   1.996097E+03
       3.259998   4.744937E+01   1.987554E+03
       3.269998   4.711722E+01   1.973642E+03
       3.279998   4.666044E+01   1.954508E+03
       3.289998   4.610307E+01   1.931161E+03
       3.299998   4.548974E+01   1.905470E+03
       3.309998   4.488009E+01   1.879933E+03
       3.319998   4.433856E+01   1.857249E+03
       3.329998   4.392182E+01   1.839793E+03
       3.339998   4.366759E+01   1.829144E+03
       3.349998   4.358818E+01   1.825818E+03
       3.359998   4.367037E+01   1.829260E+03
       3.369998   4.388035E+01   1.838056E+03
       3.379998   4.417139E+01   1.850247E+03
       3.389998   4.449142E+01   1.863652E+03
       3.399998   4.478998E+01   1.876158E+03
       3.409998   4.502456E+01   1.885984E+03
       3.419998   4.516603E+01   1.891910E+03
       3.429998   4.520222E+01   1.893426E+03
       3.439998   4.513804E+01   1.890738E+03
       3.449998   4.499175E+01   1.884610E+03
       3.459998   4.478833E+01   1.876089E+03
       3.469998   4.455243E+01   1.866208E+03
       3.479998   4.430291E+01   1.855756E+03
       3.489998   4.405036E+01   1.845177E+03
       3.499998   4.379729E+01   1.834577E+03
       3.509998   4.354034E+01   1.823814E+03
       3.519998   4.327333E+01   1.812629E+03
       3.529998   4.299020E+01   1.800769E+03
       3.539998   4.268747E+01   1.788088E+03
       3.549998   4.236546E+01   1.774600E+03
       3.559998   4.202825E+01   1.760475E+03
       3.569998   4.168207E+01   1.745974E+03
       3.579998   4.133292E+01   1.731349E+03
       3.589998   4.098445E+01   1.716753E+03
       3.599998   4.063753E+01   1.702221E+03
       3.609998   4.029201E+01   1.687748E+03
       3.619998   3.994996E+01   1.673420E+03
       3.629998   3.961833E+01   1.659529E+03
       3.639998   3.930946E+01   1.646591E+03
       3.649998   3.903858E+01   1.635244E+03
       3.659998   3.881989E+01   1.626084E+03
       3.669998   3.866295E+01   1.619510E+03
       3.679998   3.857140E+01   1.615675E+03
       3.689998   3.854433E+01   1.614541E+03
       3.699998   3.857916E+01   1.616000E+03
       3.709998   3.867456E+01   1.619996E+03
       3.719998   3.883183E+01   1.626584E+03
       3.729998   3.905413E+01   1.635896E+03
       3.739998   3.934351E+01   1.648017E+03
       3.749998   3.969661E+01   1.662808E+03
       3.759998   4.010054E+01   1.679727E+03
       3.769998   4.053098E+01   1.697758E+03
       3.779998   4.095383E+01   1.715470E+03
       3.789998   4.133057E+01   1.731251E+03
       3.799998   4.162564E+01   1.743611E+03
       3.809998   4.181339E+01   1.751475E+03
       3.819998   4.188217E+01   1.754356E+03
       3.829998   4.183490E+01   1.752376E+03
       3.839998   4.168600E+01   1.746139E+03
       3.849998   4.145594E+01   1.736502E+03
       3.859998   4.116464E+01   1.724300E+03
       3.869998   4.082566E+01   1.710101E+03
       3.879998   4.044279E+01   1.694064E+03
       3.889998   4.000982E+01   1.675928E+03
       3.899998   3.951335E+01   1.655131E+03
       3.909998   3.893749E+01   1.631010E+03
       3.919998   3.826924E+01   1.603018E+03
       3.929998   3.750299E+01   1.570922E+03
       3.939998   3.664277E+01   1.534889E+03
       3.949998   3.570162E+01   1.495466E+03
       3.959998   3.469804E+01   1.453428E+03
       3.969998   3.365125E+01   1.409580E+03
       3.979998   3.257772E+01   1.364612E+03
       3.989998   3.149097E+01   1.319091E+03
       3.999998   3.040499E+01   1.273601E+03
       4.009998   2.933931E+01   1.228962E+03
       4.019998   2.832271E+01   1.186379E+03
       4.029998   2.739282E+01   1.147428E+03
       4.039998   2.659060E+01   1.113824E+03
       4.049998   2.595135E+01   1.087048E+03
       4.059998   2.549562E+01   1.067958E+03
       4.069998   2.522408E+01   1.056584E+03
       4.079998   2.511901E+01   1.052183E+03
       4.089998   2.515200E+01   1.053565E+03
       4.099998   2.529451E+01   1.059534E+03
       4.109998   2.552599E+01   1.069230E+03
       4.119998   2.583597E+01   1.082215E+03
       4.129998   2.621925E+01   1.098269E+03
       4.139998   2.666756E+01   1.117048E+03
       4.149998   2.716278E+01   1.137792E+03
       4.159998   2.767534E+01   1.159262E+03
       4.169998   2.816837E+01   1.179914E+03
       4.179998   2.860494E+01   1.198201E+03
       4.189998   2.895508E+01   1.212868E+03
       4.199998   2.920038E+01   1.223143E+03
       4.209998   2.933575E+01   1.228813E+03
       4.219998   2.936881E+01   1.230198E+03
       4.229998   2.931736E+01   1.228043E+03
       4.239998   2.920546E+01   1.223355E+03
       4.249998   2.905857E+01   1.217202E+03
       4.259998   2.889896E+01   1.210517E+03
       4.269998   2.874217E+01   1.203949E+03
       4.279998   2.859508E+01   1.197788E+03
       4.289998   2.845576E+01   1.191952E+03
       4.299998   2.831456E+01   1.186038E+03
       4.309998   2.815627E+01   1.179407E+03
       4.319998   2.796290E+01   1.171307E+03
       4.329998   2.771749E+01   1.161027E+03
       4.339998   2.740866E+01   1.148091E+03
       4.349998   2.703548E+01   1.132460E+03
       4.359998   2.661103E+01   1.114680E+03
       4.369998   2.616298E+01   1.095912E+03
       4.379998   2.572922E+01   1.077743E+03
       4.389998   2.534857E+01   1.061798E+03
       4.399998   2.504958E+01   1.049274E+03
       4.409998   2.484263E+01   1.040606E+03
       4.419998   2.471977E+01   1.035459E+03
       4.429998   2.466235E+01   1.033054E+03
       4.439998   2.465185E+01   1.032614E+03
       4.449998   2.467787E+01   1.033704E+03
       4.459998   2.473991E+01   1.036303E+03
       4.469998   2.484340E+01   1.040638E+03
       4.479998   2.499344E+01   1.046923E+03
       4.489998   2.518972E+01   1.055145E+03
       4.499998   2.542445E+01   1.064977E+03
       4.509998   2.568330E+01   1.075820E+03
       4.519998   2.594861E+01   1.086933E+03
       4.529998   2.620331E+01   1.097602E+03
       4.539998   2.643453E+01   1.107287E+03
       4.549998   2.663595E+01   1.115724E+03
       4.559998   2.680837E+01   1.122946E+03
       4.569998   2.695860E+01   1.129239E+03
       4.579998   2.709724E+01   1.135047E+03
       4.589998   2.723625E+01   1.140869E+03
       4.599998   2.738688E+01   1.147179E+03
       4.609998   2.755854E+01   1.154369E+03
       4.619998   2.775854E+01   1.162747E+03
       4.629998   2.799248E+01   1.172546E+03
       4.639998   2.826462E+01   1.183946E+03
       4.649998   2.857781E+01   1.197064E+03
       4.659998   2.893237E+01   1.211916E+03
       4.669998   2.932436E+01   1.228336E+03
       4.679998   2.974368E+01   1.245900E+03
       4.689998   3.017341E+01   1.263901E+03
       4.699998   3.059092E+01   1.281389E+03
       4.709998   3.097077E+01   1.297301E+03
       4.719998   3.128842E+01   1.310606E+03
       4.729998   3.152367E+01   1.320460E+03
       4.739998   3.166321E+01   1.326305E+03
       4.749998   3.170192E+01   1.327927E+03
       4.759998   3.164305E+01   1.325461E+03
       4.769998   3.149718E+01   1.319351E+03
       4.779998   3.128046E+01   1.310273E+03
       4.789998   3.101220E+01   1.299036E+03
       4.799998   3.071232E+01   1.286475E+03
       4.809998   3.039915E+01   1.273357E+03
       4.819998   3.008760E+01   1.260306E+03
       4.829998   2.978822E+01   1.247766E+03
       4.839998   2.950708E+01   1.235990E+03
       4.849998   2.924642E+01   1.225071E+03
       4.859998   2.900599E+01   1.215000E+03
       4.869998   2.878469E+01   1.205730E+03
       4.879998   2.858217E+01   1.197247E+03
       4.889998   2.840002E+01   1.189617E+03
       4.899998   2.824189E+01   1.182994E+03
       4.909998   2.811250E+01   1.177574E+03
       4.919998   2.801545E+01   1.173509E+03
       4.929998   2.795084E+01   1.170802E+03
       4.939998   2.791367E+01   1.169245E+03
       4.949998   2.789407E+01   1.168424E+03
       4.959998   2.787946E+01   1.167812E+03
       4.969998   2.785821E+01   1.166922E+03
       4.979998   2.782331E+01   1.165460E+03
       4.989998   2.777485E+01   1.163430E+03
       4.999998   2.771997E+01   1.161131E+03
       5.009998   2.767028E+01   1.159050E+03
       5.019998   2.763760E+01   1.157681E+03
       5.029998   2.762959E+01   1.157345E+03
       5.039998   2.764690E+01   1.158070E+03
       5.049998   2.768235E+01   1.159556E+03
       5.059998   2.772239E+01   1.161233E+03
       5.069998   2.775014E+01   1.162395E+03
       5.079998   2.774922E+01   1.162357E+03
       5.089998   2.770746E+01   1.160607E+03
       5.099998   2.761949E+01   1.156923E+03
       5.109998   2.748803E+01   1.151416E+03
       5.119998   2.732349E+01   1.144524E+03
       5.129998   2.714228E+01   1.136933E+03
       5.139998   2.696373E+01   1.129454E+03
       5.149998   2.680664E+01   1.122874E+03
       5.159998   2.668593E+01   1.117818E+03
       5.169998   2.661053E+01   1.114659E+03
       5.179998   2.658276E+01   1.113496E+03
       5.189998   2.659908E+01   1.114180E+03
       5.199998   2.665148E+01   1.116375E+03
       5.209998   2.672922E+01   1.119631E+03
       5.219998   2.682040E+01   1.123450E+03
       5.229998   2.691338E+01   1.127345E+03
       5.239998   2.699794E+01   1.130887E+03
       5.249998   2.706602E+01   1.133739E+03
       5.259998   2.711200E+01   1.135665E+03
       5.269998   2.713275E+01   1.136534E+03
       5.279998   2.712744E+01   1.136311E+03
       5.289998   2.709736E+01   1.135051E+03
       5.299998   2.704569E+01   1.132887E+03
       5.309997   2.697719E+01   1.130018E+03
       5.319997   2.689769E+01   1.126688E+03
       5.329997   2.681347E+01   1.123160E+03
       5.339997   2.673045E+01   1.119683E+03
       5.349997   2.665343E+01   1.116456E+03
       5.359997   2.658537E+01   1.113606E+03
       5.369997   2.652685E+01   1.111154E+03
       5.379997   2.647575E+01   1.109013E+03
       5.389997   2.642740E+01   1.106989E+03
       5.399997   2.637516E+01   1.104800E+03
       5.409997   2.631139E+01   1.102129E+03
       5.419997   2.622867E+01   1.098664E+03
       5.429997   2.612095E+01   1.094152E+03
       5.439997   2.598437E+01   1.088431E+03
       5.449997   2.581771E+01   1.081450E+03
       5.459997   2.562263E+01   1.073278E+03
       5.469997   2.540359E+01   1.064103E+03
       5.479997   2.516752E+01   1.054215E+03
       5.489997   2.492301E+01   1.043973E+03
       5.499997   2.467922E+01   1.033761E+03
       5.509997   2.444462E+01   1.023934E+03
       5.519997   2.422591E+01   1.014772E+03
       5.529997   2.402776E+01   1.006472E+03
       5.539997   2.385332E+01   9.991653E+02
       5.549997   2.370526E+01   9.929634E+02
       5.559997   2.358682E+01   9.880026E+02
       5.569997   2.350222E+01   9.844587E+02
       5.579997   2.345605E+01   9.825247E+02
       5.589997   2.345189E+01   9.823505E+02
       5.599997   2.349049E+01   9.839674E+02
       5.609997   2.356837E+01   9.872296E+02
       5.619997   2.367761E+01   9.918053E+02
       5.629997   2.380705E+01   9.972273E+02
       5.639997   2.394441E+01   1.002981E+03
       5.649997   2.407843E+01   1.008595E+03
       5.659997   2.420033E+01   1.013701E+03
       5.669997   2.430428E+01   1.018055E+03
       5.679997   2.438718E+01   1.021528E+03
       5.689997   2.444814E+01   1.024081E+03
       5.699997   2.448788E+01   1.025746E+03
       5.709997   2.450818E+01   1.026596E+03
       5.719997   2.451132E+01   1.026728E+03
       5.729997   2.449958E+01   1.026236E+03
       5.739997   2.447479E+01   1.025198E+03
       5.749997   2.443817E+01   1.023664E+03
       5.759997   2.439041E+01   1.021663E+03
       5.769997   2.433211E+01   1.019221E+03
       5.779997   2.426430E+01   1.016381E+03
       5.789997   2.418880E+01   1.013218E+03
       5.799997   2.410839E+01   1.009850E+03
       5.809997   2.402672E+01   1.006429E+03
       5.819997   2.394791E+01   1.003128E+03
       5.829997   2.387600E+01   1.000116E+03
       5.839997   2.381434E+01   9.975327E+02
       5.849997   2.376501E+01   9.954662E+02
       5.859997   2.372847E+01   9.939360E+02
       5.869997   2.370364E+01   9.928960E+02
       5.879997   2.368831E+01   9.922537E+02
       5.889997   2.367989E+01   9.919009E+02
       5.899997   2.367614E+01   9.917438E+02
       5.909997   2.367557E+01   9.917198E+02
       5.919997   2.367744E+01   9.917983E+02
       5.929997   2.368146E+01   9.919666E+02
       5.939997   2.368728E+01   9.922106E+02
       5.949997   2.369414E+01   9.924980E+02
       5.959997   2.370065E+01   9.927706E+02
       5.969997   2.370491E+01   9.929489E+02
       5.979997   2.370487E+01   9.929475E+02
       5.989997   2.369881E+01   9.926934E+02
       5.999997   2.368560E+01   9.921399E+02
       6.009997   2.366487E+01   9.912719E+02
       6.019997   2.363701E+01   9.901046E+02
       6.029997   2.360303E+01   9.886813E+02
       6.039997   2.356463E+01   9.870728E+02
       6.049997   2.352423E+01   9.853806E+02
       6.059997   2.348505E+01   9.837394E+02
       6.069997   2.345105E+01   9.823154E+02
       6.079997   2.342671E+01   9.812957E+02
       6.089997   2.341647E+01   9.808669E+02
       6.099997   2.342406E+01   9.811846E+02
       6.109997   2.345167E+01   9.823414E+02
       6.119997   2.349945E+01   9.843426E+02
       6.129997   2.356522E+01   9.870978E+02
       6.139997   2.364483E+01   9.904322E+02
       6.149997   2.373277E+01   9.941159E+02
       6.159997   2.382315E+01   9.979016E+02
       6.169997   2.391050E+01   1.001561E+03
       6.179997   2.399041E+01   1.004908E+03
       6.189997   2.405979E+01   1.007814E+03
       6.199997   2.411690E+01   1.010206E+03
