 #calculated the component:  1  2  3
 #tolerance:    2.000000E-03
 #broadening:    3.675000E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    8.462793E+01eV    3.110019E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       1.030000  -4.317658E+01  -1.808576E+03
       1.040000  -4.152309E+01  -1.739315E+03
       1.050000  -3.971018E+01  -1.663376E+03
       1.060000  -3.776586E+01  -1.581933E+03
       1.069999  -3.575127E+01  -1.497546E+03
       1.079999  -3.375709E+01  -1.414014E+03
       1.089999  -3.189338E+01  -1.335947E+03
       1.099999  -3.027613E+01  -1.268203E+03
       1.109999  -2.901174E+01  -1.215241E+03
       1.119999  -2.818022E+01  -1.180410E+03
       1.129999  -2.781884E+01  -1.165273E+03
       1.139999  -2.791116E+01  -1.169140E+03
       1.149999  -2.838694E+01  -1.189070E+03
       1.159999  -2.913532E+01  -1.220417E+03
       1.169999  -3.002787E+01  -1.257804E+03
       1.179999  -3.094380E+01  -1.296171E+03
       1.189999  -3.178956E+01  -1.331598E+03
       1.199999  -3.250890E+01  -1.361730E+03
       1.209999  -3.308324E+01  -1.385788E+03
       1.219999  -3.352490E+01  -1.404288E+03
       1.229999  -3.386671E+01  -1.418605E+03
       1.239999  -3.415091E+01  -1.430510E+03
       1.249999  -3.441967E+01  -1.441768E+03
       1.259999  -3.470812E+01  -1.453850E+03
       1.269999  -3.504035E+01  -1.467767E+03
       1.279999  -3.542755E+01  -1.483986E+03
       1.289999  -3.586770E+01  -1.502423E+03
       1.299999  -3.634597E+01  -1.522456E+03
       1.309999  -3.683591E+01  -1.542979E+03
       1.319999  -3.730176E+01  -1.562492E+03
       1.329999  -3.770196E+01  -1.579256E+03
       1.339999  -3.799368E+01  -1.591475E+03
       1.349999  -3.813764E+01  -1.597506E+03
       1.359999  -3.810235E+01  -1.596028E+03
       1.369999  -3.786708E+01  -1.586173E+03
       1.379999  -3.742295E+01  -1.567569E+03
       1.389999  -3.677274E+01  -1.540333E+03
       1.399999  -3.593039E+01  -1.505049E+03
       1.409999  -3.492077E+01  -1.462758E+03
       1.419999  -3.377928E+01  -1.414943E+03
       1.429999  -3.254995E+01  -1.363449E+03
       1.439999  -3.128094E+01  -1.310293E+03
       1.449999  -3.001824E+01  -1.257401E+03
       1.459999  -2.879885E+01  -1.206323E+03
       1.469999  -2.764543E+01  -1.158009E+03
       1.479999  -2.656325E+01  -1.112679E+03
       1.489999  -2.553949E+01  -1.069796E+03
       1.499999  -2.454490E+01  -1.028135E+03
       1.509999  -2.353722E+01  -9.859249E+02
       1.519999  -2.246641E+01  -9.410709E+02
       1.529999  -2.128099E+01  -8.914161E+02
       1.539999  -1.993480E+01  -8.350270E+02
       1.549999  -1.839360E+01  -7.704695E+02
       1.559999  -1.664119E+01  -6.970644E+02
       1.569999  -1.468477E+01  -6.151143E+02
       1.579999  -1.255913E+01  -5.260757E+02
       1.589999  -1.032851E+01  -4.326398E+02
       1.599999  -8.085408E+00  -3.386808E+02
       1.609999  -5.944893E+00  -2.490191E+02
       1.619999  -4.033093E+00  -1.689378E+02
       1.629999  -2.468988E+00  -1.034207E+02
       1.639999  -1.341982E+00  -5.621282E+01
       1.649999  -6.919019E-01  -2.898232E+01
       1.659999  -5.001070E-01  -2.094843E+01
       1.669999  -6.970043E-01  -2.919605E+01
       1.679999  -1.183726E+00  -4.958379E+01
       1.689999  -1.859156E+00  -7.787615E+01
       1.699999  -2.642060E+00  -1.106704E+02
       1.709999  -3.481589E+00  -1.458365E+02
       1.719999  -4.354932E+00  -1.824190E+02
       1.729999  -5.255733E+00  -2.201516E+02
       1.739999  -6.179649E+00  -2.588525E+02
       1.749999  -7.113245E+00  -2.979589E+02
       1.759999  -8.029588E+00  -3.363426E+02
       1.769999  -8.890128E+00  -3.723888E+02
       1.779999  -9.650122E+00  -4.042234E+02
       1.789999  -1.026456E+01  -4.299609E+02
       1.799999  -1.069252E+01  -4.478871E+02
       1.809999  -1.089914E+01  -4.565422E+02
       1.819999  -1.085586E+01  -4.547294E+02
       1.829999  -1.054047E+01  -4.415181E+02
       1.839999  -9.939042E+00  -4.163256E+02
       1.849999  -9.050604E+00  -3.791108E+02
       1.859999  -7.893370E+00  -3.306367E+02
       1.869999  -6.510144E+00  -2.726963E+02
       1.879999  -4.970226E+00  -2.081923E+02
       1.889999  -3.366123E+00  -1.409998E+02
       1.899999  -1.804399E+00  -7.558251E+01
       1.909999  -3.909904E-01  -1.637777E+01
       1.919999   7.870510E-01   3.296792E+01
       1.929999   1.679472E+00   7.034957E+01
       1.939999   2.285332E+00   9.572776E+01
       1.949999   2.655930E+00   1.112514E+02
       1.959999   2.886954E+00   1.209285E+02
       1.969999   3.102115E+00   1.299411E+02
       1.979999   3.432604E+00   1.437846E+02
       1.989999   3.996593E+00   1.674089E+02
       1.999999   4.881547E+00   2.044778E+02
       2.009999   6.130619E+00   2.567988E+02
       2.019999   7.733174E+00   3.239264E+02
       2.029999   9.619012E+00   4.029202E+02
       2.039999   1.165617E+01   4.882525E+02
       2.049999   1.365390E+01   5.719330E+02
       2.059999   1.537471E+01   6.440144E+02
       2.069999   1.656038E+01   6.936795E+02
       2.079999   1.697299E+01   7.109628E+02
       2.089999   1.644415E+01   6.888109E+02
       2.099999   1.491702E+01   6.248426E+02
       2.109999   1.246465E+01   5.221181E+02
       2.119999   9.277513E+00   3.886155E+02
       2.129999   5.626429E+00   2.356793E+02
       2.139999   1.815885E+00   7.606362E+01
       2.149999  -1.858247E+00  -7.783805E+01
       2.159999  -5.138860E+00  -2.152560E+02
       2.169999  -7.824737E+00  -3.277618E+02
       2.179999  -9.777761E+00  -4.095699E+02
       2.189999  -1.092436E+01  -4.575983E+02
       2.199999  -1.125398E+01  -4.714055E+02
       2.209999  -1.081517E+01  -4.530246E+02
       2.219999  -9.707943E+00  -4.066454E+02
       2.229999  -8.071276E+00  -3.380888E+02
       2.239999  -6.065503E+00  -2.540712E+02
       2.249999  -3.851583E+00  -1.613347E+02
       2.259999  -1.571011E+00  -6.580637E+01
       2.269999   6.687583E-01   2.801288E+01
       2.279999   2.799486E+00   1.172646E+02
       2.289999   4.787132E+00   2.005229E+02
       2.299999   6.619750E+00   2.772874E+02
       2.309999   8.293668E+00   3.474044E+02
       2.319999   9.802832E+00   4.106201E+02
       2.329999   1.113353E+01   4.663600E+02
       2.339999   1.226394E+01   5.137108E+02
       2.349999   1.316669E+01   5.515252E+02
       2.359999   1.381247E+01   5.785753E+02
       2.369999   1.417401E+01   5.937194E+02
       2.379999   1.423032E+01   5.960783E+02
       2.389999   1.397122E+01   5.852250E+02
       2.399999   1.340152E+01   5.613617E+02
       2.409999   1.254356E+01   5.254233E+02
       2.419999   1.143658E+01   4.790545E+02
       2.429999   1.013361E+01   4.244756E+02
       2.439999   8.697564E+00   3.643227E+02
       2.449999   7.199197E+00   3.015592E+02
       2.459999   5.716995E+00   2.394729E+02
       2.469999   4.337341E+00   1.816821E+02
       2.479999   3.152029E+00   1.320319E+02
       2.489999   2.251442E+00   9.430820E+01
       2.499999   1.713694E+00   7.178306E+01
       2.509999   1.592008E+00   6.668587E+01
       2.519999   1.903914E+00   7.975096E+01
       2.529999   2.626298E+00   1.100101E+02
       2.539999   3.699109E+00   1.549479E+02
       2.549999   5.037256E+00   2.110001E+02
       2.559999   6.546447E+00   2.742169E+02
       2.569999   8.137240E+00   3.408519E+02
       2.579999   9.733447E+00   4.077137E+02
       2.589999   1.127455E+01   4.722674E+02
       2.599999   1.271415E+01   5.325691E+02
       2.609999   1.401666E+01   5.871284E+02
       2.619999   1.515380E+01   6.347610E+02
       2.629999   1.610189E+01   6.744745E+02
       2.639999   1.684055E+01   7.054152E+02
       2.649999   1.735286E+01   7.268749E+02
       2.659999   1.762591E+01   7.383124E+02
       2.669999   1.765031E+01   7.393343E+02
       2.679999   1.741847E+01   7.296232E+02
       2.689999   1.692328E+01   7.088805E+02
       2.699999   1.615956E+01   6.768901E+02
       2.709999   1.513030E+01   6.337767E+02
       2.719999   1.385603E+01   5.804000E+02
       2.729999   1.238268E+01   5.186844E+02
       2.739999   1.078205E+01   4.516373E+02
       2.749999   9.142030E+00   3.829404E+02
       2.759999   7.549349E+00   3.162264E+02
       2.769999   6.071522E+00   2.543233E+02
       2.779999   4.744934E+00   1.987553E+02
       2.789999   3.572486E+00   1.496439E+02
       2.799999   2.530590E+00   1.060011E+02
       2.809999   1.583371E+00   6.632408E+01
       2.819999   7.011364E-01   2.936913E+01
       2.829999  -1.213233E-01  -5.081981E+00
       2.839999  -8.532572E-01  -3.574115E+01
       2.849999  -1.429938E+00  -5.989709E+01
       2.859999  -1.770105E+00  -7.414599E+01
       2.869999  -1.803215E+00  -7.553287E+01
       2.879999  -1.495213E+00  -6.263133E+01
       2.889999  -8.621883E-01  -3.611526E+01
       2.899999   3.221612E-02   1.349466E+00
       2.909999   1.091760E+00   4.573153E+01
       2.919999   2.206846E+00   9.244013E+01
       2.929999   3.271144E+00   1.370213E+02
       2.939999   4.192846E+00   1.756295E+02
       2.949999   4.901214E+00   2.053016E+02
       2.959999   5.349960E+00   2.240986E+02
       2.969999   5.518059E+00   2.311399E+02
       2.979999   5.407867E+00   2.265242E+02
       2.989999   5.041179E+00   2.111644E+02
       2.999999   4.455141E+00   1.866165E+02
       3.009999   3.699877E+00   1.549801E+02
       3.019999   2.837406E+00   1.188530E+02
       3.029999   1.938795E+00   8.121206E+01
       3.039999   1.076517E+00   4.509302E+01
       3.049999   3.125540E-01   1.309223E+01
       3.059999  -3.127557E-01  -1.310068E+01
       3.069999  -7.851985E-01  -3.289032E+01
       3.079999  -1.112380E+00  -4.659528E+01
       3.089999  -1.314068E+00  -5.504353E+01
       3.099999  -1.413105E+00  -5.919200E+01
       3.109999  -1.430810E+00  -5.993361E+01
       3.119999  -1.386622E+00  -5.808267E+01
       3.129999  -1.299139E+00  -5.441820E+01
       3.139999  -1.185918E+00  -4.967561E+01
       3.149999  -1.061467E+00  -4.446265E+01
       3.159999  -9.346141E-01  -3.914902E+01
       3.169999  -8.067415E-01  -3.379271E+01
       3.179999  -6.717040E-01  -2.813627E+01
       3.189998  -5.174369E-01  -2.167435E+01
       3.199998  -3.288530E-01  -1.377496E+01
       3.209998  -9.137335E-02  -3.827438E+00
       3.219998   2.056651E-01   8.614880E+00
       3.229998   5.662245E-01   2.371796E+01
       3.239998   9.853742E-01   4.127526E+01
       3.249998   1.447421E+00   6.062943E+01
       3.259998   1.924616E+00   8.061812E+01
       3.269998   2.377650E+00   9.959478E+01
       3.279998   2.759491E+00   1.155893E+02
       3.289998   3.023063E+00   1.266298E+02
       3.299998   3.131394E+00   1.311675E+02
       3.309998   3.067358E+00   1.284852E+02
       3.319998   2.839816E+00   1.189539E+02
       3.329998   2.483860E+00   1.040437E+02
       3.339998   2.054627E+00   8.606400E+01
       3.349998   1.616485E+00   6.771118E+01
       3.359998   1.231132E+00   5.156955E+01
       3.369998   9.480944E-01   3.971368E+01
       3.379998   7.993053E-01   3.348122E+01
       3.389998   7.972726E-01   3.339608E+01
       3.399998   9.355762E-01   3.918932E+01
       3.409998   1.191149E+00   4.989473E+01
       3.419998   1.528663E+00   6.403250E+01
       3.429998   1.907168E+00   7.988727E+01
       3.439998   2.287958E+00   9.583777E+01
       3.449998   2.641551E+00   1.106490E+02
       3.459998   2.951624E+00   1.236373E+02
       3.469998   3.214955E+00   1.346677E+02
       3.479998   3.438064E+00   1.440133E+02
       3.489998   3.632271E+00   1.521482E+02
       3.499998   3.808961E+00   1.595494E+02
       3.509998   3.976184E+00   1.665540E+02
       3.519998   4.136999E+00   1.732902E+02
       3.529998   4.289466E+00   1.796767E+02
       3.539998   4.427954E+00   1.854777E+02
       3.549998   4.545319E+00   1.903939E+02
       3.559998   4.635361E+00   1.941656E+02
       3.569998   4.694698E+00   1.966510E+02
       3.579998   4.723196E+00   1.978448E+02
       3.589998   4.722556E+00   1.978180E+02
       3.599998   4.693659E+00   1.966075E+02
       3.609998   4.634269E+00   1.941198E+02
       3.619998   4.538730E+00   1.901179E+02
       3.629998   4.400233E+00   1.843165E+02
       3.639998   4.214635E+00   1.765422E+02
       3.649998   3.983735E+00   1.668703E+02
       3.659998   3.716135E+00   1.556611E+02
       3.669998   3.425283E+00   1.434779E+02
       3.679998   3.125864E+00   1.309359E+02
       3.689998   2.830537E+00   1.185652E+02
       3.699998   2.548548E+00   1.067533E+02
       3.709998   2.286703E+00   9.578520E+01
       3.719998   2.052038E+00   8.595556E+01
       3.729998   1.854973E+00   7.770091E+01
       3.739998   1.711497E+00   7.169102E+01
       3.749998   1.643126E+00   6.882712E+01
       3.759998   1.673930E+00   7.011740E+01
       3.769998   1.825019E+00   7.644622E+01
       3.779998   2.108194E+00   8.830783E+01
       3.789998   2.521214E+00   1.056084E+02
       3.799998   3.046743E+00   1.276217E+02
       3.809998   3.655469E+00   1.531199E+02
       3.819998   4.312254E+00   1.806313E+02
       3.829998   4.983319E+00   2.087408E+02
       3.839998   5.642512E+00   2.363530E+02
       3.849998   6.275197E+00   2.628548E+02
       3.859998   6.878868E+00   2.881414E+02
       3.869998   7.460415E+00   3.125011E+02
       3.879998   8.030935E+00   3.363990E+02
       3.889998   8.599765E+00   3.602261E+02
       3.899998   9.169483E+00   3.840904E+02
       3.909998   9.733165E+00   4.077019E+02
       3.919998   1.027442E+01   4.303741E+02
       3.929998   1.077015E+01   4.511388E+02
       3.939998   1.119516E+01   4.689416E+02
       3.949998   1.152731E+01   4.828548E+02
       3.959998   1.175105E+01   4.922269E+02
       3.969998   1.185785E+01   4.967004E+02
       3.979998   1.184333E+01   4.960923E+02
       3.989998   1.170294E+01   4.902117E+02
       3.999998   1.142890E+01   4.787326E+02
       4.009998   1.101084E+01   4.612210E+02
       4.019998   1.044059E+01   4.373344E+02
       4.029998   9.719260E+00   4.071194E+02
       4.039998   8.863339E+00   3.712667E+02
       4.049998   7.906466E+00   3.311853E+02
       4.059998   6.895184E+00   2.888248E+02
       4.069998   5.879635E+00   2.462856E+02
       4.079998   4.902750E+00   2.053659E+02
       4.089998   3.992596E+00   1.672415E+02
       4.099998   3.161308E+00   1.324206E+02
       4.109998   2.410808E+00   1.009837E+02
       4.119998   1.741976E+00   7.296770E+01
       4.129998   1.162092E+00   4.867758E+01
       4.139998   6.864745E-01   2.875498E+01
       4.149998   3.337269E-01   1.397912E+01
       4.159998   1.176307E-01   4.927303E+00
       4.169998   4.016421E-02   1.682395E+00
       4.179998   8.872011E-02   3.716299E+00
       4.189998   2.378510E-01   9.963079E+00
       4.199998   4.538948E-01   1.901270E+01
       4.209998   7.005587E-01   2.934494E+01
       4.219998   9.442597E-01   3.955306E+01
       4.229998   1.158583E+00   4.853062E+01
       4.239998   1.327306E+00   5.559808E+01
       4.249998   1.445466E+00   6.054756E+01
       4.259998   1.518312E+00   6.359890E+01
       4.269998   1.558500E+00   6.528231E+01
       4.279998   1.582317E+00   6.627994E+01
       4.289998   1.605779E+00   6.726270E+01
       4.299998   1.641230E+00   6.874766E+01
       4.309998   1.694608E+00   7.098355E+01
       4.319998   1.763374E+00   7.386402E+01
       4.329998   1.835329E+00   7.687807E+01
       4.339998   1.888951E+00   7.912420E+01
       4.349998   1.896048E+00   7.942147E+01
       4.359998   1.827189E+00   7.653709E+01
       4.369998   1.659455E+00   6.951107E+01
       4.379998   1.384435E+00   5.799108E+01
       4.389998   1.012869E+00   4.242697E+01
       4.399998   5.725755E-01   2.398399E+01
       4.409998   9.933719E-02   4.161026E+00
       4.419998  -3.752518E-01  -1.571851E+01
       4.429998  -8.327398E-01  -3.488172E+01
       4.439998  -1.269257E+00  -5.316650E+01
       4.449998  -1.689856E+00  -7.078452E+01
       4.459998  -2.100075E+00  -8.796775E+01
       4.469998  -2.499593E+00  -1.047027E+02
       4.479998  -2.880514E+00  -1.206587E+02
       4.489998  -3.229889E+00  -1.352933E+02
       4.499998  -3.534340E+00  -1.480461E+02
       4.509998  -3.784578E+00  -1.585280E+02
       4.519998  -3.978332E+00  -1.666440E+02
       4.529998  -4.121101E+00  -1.726243E+02
       4.539998  -4.224830E+00  -1.769693E+02
       4.549998  -4.305079E+00  -1.803307E+02
       4.559998  -4.377620E+00  -1.833693E+02
       4.569998  -4.455434E+00  -1.866288E+02
       4.579998  -4.546847E+00  -1.904579E+02
       4.589998  -4.655031E+00  -1.949895E+02
       4.599998  -4.778664E+00  -2.001682E+02
       4.609998  -4.913192E+00  -2.058033E+02
       4.619998  -5.052064E+00  -2.116204E+02
       4.629998  -5.187445E+00  -2.172912E+02
       4.639998  -5.310191E+00  -2.224328E+02
       4.649998  -5.409273E+00  -2.265831E+02
       4.659998  -5.471240E+00  -2.291788E+02
       4.669998  -5.480516E+00  -2.295673E+02
       4.679998  -5.421128E+00  -2.270797E+02
       4.689998  -5.279718E+00  -2.211563E+02
       4.699998  -5.048877E+00  -2.114869E+02
       4.709998  -4.729540E+00  -1.981105E+02
       4.719998  -4.331641E+00  -1.814433E+02
       4.729998  -3.873026E+00  -1.622329E+02
       4.739998  -3.377131E+00  -1.414609E+02
       4.749998  -2.870048E+00  -1.202203E+02
       4.759998  -2.377476E+00  -9.958747E+01
       4.769998  -1.921953E+00  -8.050660E+01
       4.779998  -1.520742E+00  -6.370068E+01
       4.789998  -1.184607E+00  -4.962071E+01
       4.799998  -9.175973E-01  -3.843623E+01
       4.809998  -7.177390E-01  -3.006458E+01
       4.819998  -5.784644E-01  -2.423066E+01
       4.829998  -4.904907E-01  -2.054563E+01
       4.839998  -4.438156E-01  -1.859051E+01
       4.849998  -4.294742E-01  -1.798977E+01
       4.859998  -4.407383E-01  -1.846160E+01
       4.869998  -4.735401E-01  -1.983560E+01
       4.879998  -5.260207E-01  -2.203390E+01
       4.889998  -5.972496E-01  -2.501753E+01
       4.899998  -6.854078E-01  -2.871030E+01
       4.909998  -7.860717E-01  -3.292690E+01
       4.919998  -8.914516E-01  -3.734104E+01
       4.929998  -9.912257E-01  -4.152037E+01
       4.939998  -1.074941E+00  -4.502704E+01
       4.949998  -1.135174E+00  -4.755004E+01
       4.959998  -1.170186E+00  -4.901664E+01
       4.969998  -1.184906E+00  -4.963321E+01
       4.979998  -1.189574E+00  -4.982877E+01
       4.989998  -1.196309E+00  -5.011087E+01
       4.999998  -1.214716E+00  -5.088189E+01
       5.009998  -1.248218E+00  -5.228524E+01
       5.019998  -1.292544E+00  -5.414195E+01
       5.029998  -1.336865E+00  -5.599845E+01
       5.039998  -1.367029E+00  -5.726200E+01
       5.049998  -1.369721E+00  -5.737476E+01
       5.059998  -1.336316E+00  -5.597548E+01
       5.069998  -1.265476E+00  -5.300815E+01
       5.079998  -1.163920E+00  -4.875418E+01
       5.089998  -1.045311E+00  -4.378588E+01
       5.099998  -9.276821E-01  -3.885866E+01
       5.109998  -8.300559E-01  -3.476930E+01
       5.119998  -7.689186E-01  -3.220839E+01
       5.129998  -7.551674E-01  -3.163238E+01
       5.139998  -7.921226E-01  -3.318036E+01
       5.149998  -8.751053E-01  -3.665633E+01
       5.159998  -9.927201E-01  -4.158296E+01
       5.169998  -1.129418E+00  -4.730893E+01
       5.179998  -1.268471E+00  -5.313361E+01
       5.189998  -1.394532E+00  -5.841404E+01
       5.199998  -1.495342E+00  -6.263672E+01
       5.209998  -1.562616E+00  -6.545470E+01
       5.219998  -1.592289E+00  -6.669765E+01
       5.229998  -1.584255E+00  -6.636110E+01
       5.239998  -1.541712E+00  -6.457909E+01
       5.249998  -1.470270E+00  -6.158652E+01
       5.259998  -1.376992E+00  -5.767931E+01
       5.269998  -1.269581E+00  -5.318007E+01
       5.279998  -1.155739E+00  -4.841150E+01
       5.289998  -1.042665E+00  -4.367505E+01
       5.299998  -9.365667E-01  -3.923081E+01
       5.309997  -8.421777E-01  -3.527706E+01
       5.319997  -7.623157E-01  -3.193181E+01
       5.329997  -6.975875E-01  -2.922048E+01
       5.339997  -6.463206E-01  -2.707301E+01
       5.349997  -6.047633E-01  -2.533227E+01
       5.359997  -5.675563E-01  -2.377374E+01
       5.369997  -5.284607E-01  -2.213611E+01
       5.379997  -4.813089E-01  -2.016102E+01
       5.389997  -4.210807E-01  -1.763819E+01
       5.399997  -3.449137E-01  -1.444771E+01
       5.409997  -2.527928E-01  -1.058896E+01
       5.419997  -1.477279E-01  -6.188011E+00
       5.429997  -3.540553E-02  -1.483063E+00
       5.439997   7.652017E-02   3.205269E+00
       5.449997   1.792953E-01   7.510303E+00
       5.459997   2.639794E-01   1.105754E+01
       5.469997   3.223897E-01   1.350423E+01
       5.479997   3.480493E-01   1.457905E+01
       5.489997   3.370045E-01   1.411641E+01
       5.499997   2.882735E-01   1.207517E+01
       5.509997   2.036863E-01   8.531991E+00
       5.519997   8.704823E-02   3.646268E+00
       5.529997  -5.711191E-02  -2.392298E+00
       5.539997  -2.246511E-01  -9.410162E+00
       5.549997  -4.122304E-01  -1.726747E+01
       5.559997  -6.168430E-01  -2.583826E+01
       5.569997  -8.346927E-01  -3.496352E+01
       5.579997  -1.059964E+00  -4.439966E+01
       5.589997  -1.284132E+00  -5.378961E+01
       5.599997  -1.496352E+00  -6.267904E+01
       5.609997  -1.685039E+00  -7.058274E+01
       5.619997  -1.840162E+00  -7.708054E+01
       5.629997  -1.955305E+00  -8.190364E+01
       5.639997  -2.028656E+00  -8.497616E+01
       5.649997  -2.062677E+00  -8.640122E+01
       5.659997  -2.062843E+00  -8.640817E+01
       5.669997  -2.036128E+00  -8.528913E+01
       5.679997  -1.989761E+00  -8.334690E+01
       5.689997  -1.930428E+00  -8.086160E+01
       5.699997  -1.863836E+00  -7.807217E+01
       5.709997  -1.794480E+00  -7.516699E+01
       5.719997  -1.725578E+00  -7.228085E+01
       5.729997  -1.659186E+00  -6.949982E+01
       5.739997  -1.596530E+00  -6.687527E+01
       5.749997  -1.538511E+00  -6.444498E+01
       5.759997  -1.486215E+00  -6.225442E+01
       5.769997  -1.441227E+00  -6.036998E+01
       5.779997  -1.405630E+00  -5.887887E+01
       5.789997  -1.381695E+00  -5.787629E+01
       5.799997  -1.371397E+00  -5.744493E+01
       5.809997  -1.375894E+00  -5.763333E+01
       5.819997  -1.395122E+00  -5.843874E+01
       5.829997  -1.427584E+00  -5.979849E+01
       5.839997  -1.470419E+00  -6.159275E+01
       5.849997  -1.519776E+00  -6.366021E+01
       5.859997  -1.571462E+00  -6.582526E+01
       5.869997  -1.621721E+00  -6.793048E+01
