 #calculated the component:  1  2  3
 #tolerance:    3.674931E-03
 #broadening:    3.674931E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.072773E+02eV    3.942369E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       1.129999  -3.946372E+01  -1.653052E+03
       1.139999  -3.922804E+01  -1.643180E+03
       1.149999  -3.885277E+01  -1.627461E+03
       1.159999  -3.836522E+01  -1.607039E+03
       1.169999  -3.781030E+01  -1.583794E+03
       1.179999  -3.723761E+01  -1.559805E+03
       1.189999  -3.668859E+01  -1.536808E+03
       1.199999  -3.618780E+01  -1.515831E+03
       1.209999  -3.574067E+01  -1.497102E+03
       1.219999  -3.533675E+01  -1.480182E+03
       1.229999  -3.495588E+01  -1.464229E+03
       1.239999  -3.457418E+01  -1.448240E+03
       1.249999  -3.416784E+01  -1.431219E+03
       1.259999  -3.371438E+01  -1.412225E+03
       1.269999  -3.319245E+01  -1.390362E+03
       1.279999  -3.258140E+01  -1.364766E+03
       1.289999  -3.186201E+01  -1.334633E+03
       1.299999  -3.101885E+01  -1.299315E+03
       1.309999  -3.004447E+01  -1.258500E+03
       1.319999  -2.894443E+01  -1.212421E+03
       1.329999  -2.774142E+01  -1.162030E+03
       1.339999  -2.647623E+01  -1.109034E+03
       1.349999  -2.520444E+01  -1.055761E+03
       1.359999  -2.398858E+01  -1.004831E+03
       1.369999  -2.288746E+01  -9.587076E+02
       1.379999  -2.194520E+01  -9.192385E+02
       1.389999  -2.118342E+01  -8.873292E+02
       1.399999  -2.059865E+01  -8.628342E+02
       1.409999  -2.016538E+01  -8.446856E+02
       1.419999  -1.984310E+01  -8.311860E+02
       1.429999  -1.958468E+01  -8.203612E+02
       1.439999  -1.934382E+01  -8.102720E+02
       1.449999  -1.908017E+01  -7.992282E+02
       1.459999  -1.876188E+01  -7.858959E+02
       1.469999  -1.836624E+01  -7.693232E+02
       1.479999  -1.787919E+01  -7.489219E+02
       1.489999  -1.729461E+01  -7.244350E+02
       1.499999  -1.661353E+01  -6.959059E+02
       1.509999  -1.584365E+01  -6.636573E+02
       1.519999  -1.499907E+01  -6.282795E+02
       1.529999  -1.410009E+01  -5.906232E+02
       1.539999  -1.317283E+01  -5.517821E+02
       1.549999  -1.224825E+01  -5.130536E+02
       1.559999  -1.136069E+01  -4.758756E+02
       1.569999  -1.054628E+01  -4.417614E+02
       1.579999  -9.841559E+00  -4.122422E+02
       1.589999  -9.281760E+00  -3.887935E+02
       1.599999  -8.897218E+00  -3.726858E+02
       1.609999  -8.707462E+00  -3.647373E+02
       1.619999  -8.714725E+00  -3.650416E+02
       1.629999  -8.900426E+00  -3.728202E+02
       1.639999  -9.227194E+00  -3.865078E+02
       1.649999  -9.645859E+00  -4.040448E+02
       1.659999  -1.010417E+01  -4.232424E+02
       1.669999  -1.055378E+01  -4.420758E+02
       1.679999  -1.095385E+01  -4.588336E+02
       1.689999  -1.127146E+01  -4.721379E+02
       1.699999  -1.148055E+01  -4.808963E+02
       1.709999  -1.156065E+01  -4.842513E+02
       1.719999  -1.149655E+01  -4.815665E+02
       1.729999  -1.127905E+01  -4.724557E+02
       1.739999  -1.090594E+01  -4.568269E+02
       1.749999  -1.038238E+01  -4.348960E+02
       1.759999  -9.719767E+00  -4.071406E+02
       1.769999  -8.933446E+00  -3.742033E+02
       1.779999  -8.040275E+00  -3.367903E+02
       1.789999  -7.057360E+00  -2.956180E+02
       1.799999  -6.002511E+00  -2.514326E+02
       1.809999  -4.896083E+00  -2.050866E+02
       1.819999  -3.763001E+00  -1.576242E+02
       1.829999  -2.633372E+00  -1.103064E+02
       1.839999  -1.540444E+00  -6.452598E+01
       1.849999  -5.158016E-01  -2.160585E+01
       1.859999   4.166909E-01   1.745431E+01
       1.869999   1.245494E+00   5.217114E+01
       1.879999   1.972015E+00   8.260358E+01
       1.889999   2.606398E+00   1.091765E+02
       1.899999   3.160036E+00   1.323673E+02
       1.909999   3.638194E+00   1.523963E+02
       1.919999   4.036308E+00   1.690725E+02
       1.929999   4.341803E+00   1.818690E+02
       1.939999   4.540282E+00   1.901829E+02
       1.949999   4.622554E+00   1.936291E+02
       1.959999   4.588810E+00   1.922156E+02
       1.969999   4.448592E+00   1.863422E+02
       1.979999   4.218065E+00   1.766859E+02
       1.989999   3.917309E+00   1.640879E+02
       1.999999   3.569080E+00   1.495013E+02
       2.009999   3.198405E+00   1.339745E+02
       2.019999   2.831536E+00   1.186071E+02
       2.029999   2.493699E+00   1.044558E+02
       2.039999   2.206625E+00   9.243090E+01
       2.049999   1.987338E+00   8.324541E+01
       2.059999   1.848703E+00   7.743827E+01
       2.069999   1.800905E+00   7.543614E+01
       2.079999   1.852430E+00   7.759439E+01
       2.089999   2.009728E+00   8.418330E+01
       2.099999   2.275890E+00   9.533224E+01
       2.109999   2.649296E+00   1.109735E+02
       2.119999   3.123135E+00   1.308216E+02
       2.129999   3.686015E+00   1.543995E+02
       2.139999   4.323388E+00   1.810977E+02
       2.149999   5.019219E+00   2.102445E+02
       2.159999   5.757487E+00   2.411690E+02
       2.169999   6.523429E+00   2.732528E+02
       2.179999   7.304681E+00   3.059778E+02
       2.189999   8.092201E+00   3.389653E+02
       2.199999   8.880398E+00   3.719813E+02
       2.209999   9.665765E+00   4.048786E+02
       2.219999   1.044408E+01   4.374805E+02
       2.229999   1.120713E+01   4.694431E+02
       2.239999   1.194034E+01   5.001557E+02
       2.249999   1.262208E+01   5.287126E+02
       2.259999   1.322485E+01   5.539614E+02
       2.269999   1.371774E+01   5.746073E+02
       2.279999   1.406982E+01   5.893553E+02
       2.289999   1.425413E+01   5.970758E+02
       2.299999   1.425177E+01   5.969766E+02
       2.309999   1.405544E+01   5.887527E+02
       2.319999   1.367182E+01   5.726837E+02
       2.329999   1.312227E+01   5.496643E+02
       2.339999   1.244230E+01   5.211818E+02
       2.349999   1.168039E+01   4.892670E+02
       2.359999   1.089623E+01   4.564201E+02
       2.369999   1.015731E+01   4.254684E+02
       2.379999   9.532504E+00   3.992966E+02
       2.389999   9.082402E+00   3.804428E+02
       2.399999   8.848691E+00   3.706531E+02
       2.409999   8.846319E+00   3.705537E+02
       2.419999   9.061702E+00   3.795757E+02
       2.429999   9.457531E+00   3.961561E+02
       2.439999   9.981959E+00   4.181233E+02
       2.449999   1.057866E+01   4.431178E+02
       2.459999   1.119473E+01   4.689238E+02
       2.469999   1.178492E+01   4.936456E+02
       2.479999   1.231213E+01   5.157291E+02
       2.489999   1.274567E+01   5.338893E+02
       2.499999   1.305958E+01   5.470384E+02
       2.509999   1.323302E+01   5.543034E+02
       2.519999   1.325351E+01   5.551618E+02
       2.529999   1.312172E+01   5.496414E+02
       2.539999   1.285517E+01   5.384761E+02
       2.549999   1.248853E+01   5.231181E+02
       2.559999   1.206978E+01   5.055776E+02
       2.569999   1.165337E+01   4.881351E+02
       2.579999   1.129222E+01   4.730076E+02
       2.589999   1.103034E+01   4.620379E+02
       2.599999   1.089706E+01   4.564550E+02
       2.609999   1.090370E+01   4.567332E+02
       2.619999   1.104275E+01   4.625575E+02
       2.629999   1.128901E+01   4.728729E+02
       2.639999   1.160183E+01   4.859762E+02
       2.649999   1.192771E+01   4.996268E+02
       2.659999   1.220376E+01   5.111901E+02
       2.669999   1.236316E+01   5.178670E+02
       2.679999   1.234351E+01   5.170438E+02
       2.689999   1.209751E+01   5.067392E+02
       2.699999   1.160336E+01   4.860405E+02
       2.709999   1.087161E+01   4.553891E+02
       2.719999   9.945681E+00   4.166037E+02
       2.729999   8.895714E+00   3.726228E+02
       2.739999   7.807333E+00   3.270328E+02
       2.749999   6.768158E+00   2.835039E+02
       2.759999   5.855057E+00   2.452561E+02
       2.769999   5.124425E+00   2.146514E+02
       2.779999   4.606709E+00   1.929654E+02
       2.789999   4.305278E+00   1.803391E+02
       2.799999   4.198883E+00   1.758824E+02
       2.809999   4.246830E+00   1.778908E+02
       2.819999   4.396176E+00   1.841466E+02
       2.829999   4.590071E+00   1.922684E+02
       2.839999   4.775794E+00   2.000480E+02
       2.849999   4.910773E+00   2.057020E+02
       2.859999   4.965490E+00   2.079940E+02
       2.869999   4.923424E+00   2.062319E+02
       2.879999   4.779334E+00   2.001963E+02
       2.889999   4.537550E+00   1.900684E+02
       2.899999   4.211259E+00   1.764008E+02
       2.909999   3.822509E+00   1.601169E+02
       2.919999   3.401679E+00   1.424892E+02
       2.929999   2.985276E+00   1.250469E+02
       2.939999   2.611919E+00   1.094078E+02
       2.949999   2.317482E+00   9.707446E+01
       2.959999   2.130812E+00   8.925522E+01
       2.969999   2.071127E+00   8.675518E+01
       2.979999   2.147302E+00   8.994596E+01
       2.989999   2.358311E+00   9.878469E+01
       2.999999   2.693913E+00   1.128424E+02
       3.009999   3.135199E+00   1.313269E+02
       3.019999   3.655509E+00   1.531216E+02
       3.029999   4.222408E+00   1.768678E+02
       3.039999   4.800815E+00   2.010961E+02
       3.049999   5.356547E+00   2.243745E+02
       3.059999   5.859234E+00   2.454310E+02
       3.069999   6.283879E+00   2.632185E+02
       3.079999   6.611066E+00   2.769237E+02
       3.089999   6.826528E+00   2.859490E+02
       3.099999   6.921147E+00   2.899123E+02
       3.109999   6.892205E+00   2.887000E+02
       3.119999   6.745905E+00   2.825718E+02
       3.129999   6.500106E+00   2.722758E+02
       3.139999   6.185468E+00   2.590963E+02
       3.149999   5.843217E+00   2.447601E+02
       3.159999   5.518733E+00   2.311682E+02
       3.169999   5.251962E+00   2.199937E+02
       3.179999   5.067438E+00   2.122643E+02
       3.189998   4.967638E+00   2.080839E+02
       3.199998   4.932578E+00   2.066153E+02
       3.209998   4.926223E+00   2.063492E+02
       3.219998   4.907342E+00   2.055583E+02
       3.229998   4.840682E+00   2.027660E+02
       3.239998   4.704756E+00   1.970724E+02
       3.249998   4.494754E+00   1.882758E+02
       3.259998   4.221426E+00   1.768267E+02
       3.269998   3.907727E+00   1.636865E+02
       3.279998   3.584213E+00   1.501352E+02
       3.289998   3.283039E+00   1.375196E+02
       3.299998   3.030598E+00   1.269454E+02
       3.309998   2.840283E+00   1.189735E+02
       3.319998   2.708212E+00   1.134413E+02
       3.329998   2.614316E+00   1.095082E+02
       3.339998   2.528976E+00   1.059335E+02
       3.349998   2.422810E+00   1.014864E+02
       3.359998   2.275945E+00   9.533457E+01
       3.369998   2.083632E+00   8.727896E+01
       3.379998   1.856871E+00   7.778041E+01
       3.389998   1.618651E+00   6.780190E+01
       3.399998   1.397613E+00   5.854308E+01
       3.409998   1.221260E+00   5.115603E+01
       3.419998   1.110478E+00   4.651557E+01
       3.429998   1.076483E+00   4.509160E+01
       3.439998   1.120576E+00   4.693857E+01
       3.449998   1.236181E+00   5.178104E+01
       3.459998   1.412001E+00   5.914574E+01
       3.469998   1.634990E+00   6.848629E+01
       3.479998   1.892334E+00   7.926591E+01
       3.489998   2.172250E+00   9.099099E+01
       3.499998   2.463928E+00   1.032088E+02
       3.509998   2.757125E+00   1.154902E+02
       3.519998   3.041872E+00   1.274176E+02
       3.529998   3.308587E+00   1.385898E+02
       3.539998   3.548625E+00   1.486445E+02
       3.549998   3.755099E+00   1.572932E+02
       3.559998   3.923665E+00   1.643541E+02
       3.569998   4.052909E+00   1.697678E+02
       3.579998   4.144128E+00   1.735888E+02
       3.589998   4.200606E+00   1.759546E+02
       3.599998   4.226766E+00   1.770504E+02
       3.609998   4.227667E+00   1.770881E+02
       3.619998   4.209086E+00   1.763098E+02
       3.629998   4.178140E+00   1.750135E+02
       3.639998   4.144072E+00   1.735865E+02
       3.649998   4.118563E+00   1.725180E+02
       3.659998   4.114949E+00   1.723666E+02
       3.669998   4.146240E+00   1.736773E+02
       3.679998   4.222539E+00   1.768733E+02
       3.689998   4.348845E+00   1.821640E+02
       3.699998   4.524018E+00   1.895016E+02
       3.709998   4.741044E+00   1.985924E+02
       3.719998   4.988195E+00   2.089450E+02
       3.729998   5.250479E+00   2.199316E+02
       3.739998   5.511094E+00   2.308482E+02
       3.749998   5.753013E+00   2.409817E+02
       3.759998   5.961028E+00   2.496950E+02
       3.769998   6.124136E+00   2.565272E+02
       3.779998   6.237612E+00   2.612805E+02
       3.789998   6.303830E+00   2.640542E+02
       3.799998   6.331318E+00   2.652056E+02
       3.809998   6.332333E+00   2.652482E+02
       3.819998   6.319783E+00   2.647225E+02
       3.829998   6.304495E+00   2.640821E+02
       3.839998   6.293455E+00   2.636196E+02
       3.849998   6.289218E+00   2.634422E+02
       3.859998   6.290309E+00   2.634879E+02
       3.869998   6.292290E+00   2.635708E+02
       3.879998   6.289203E+00   2.634415E+02
       3.889998   6.275255E+00   2.628573E+02
       3.899998   6.246682E+00   2.616604E+02
       3.909998   6.203693E+00   2.598597E+02
       3.919998   6.152069E+00   2.576973E+02
       3.929998   6.103759E+00   2.556736E+02
       3.939998   6.075813E+00   2.545031E+02
       3.949998   6.087554E+00   2.549949E+02
       3.959998   6.156633E+00   2.578884E+02
       3.969998   6.295155E+00   2.636908E+02
       3.979998   6.507042E+00   2.725663E+02
       3.989998   6.787285E+00   2.843051E+02
       3.999998   7.123040E+00   2.983692E+02
       4.009998   7.495879E+00   3.139866E+02
       4.019998   7.884211E+00   3.302531E+02
       4.029998   8.265161E+00   3.462102E+02
       4.039998   8.615781E+00   3.608970E+02
       4.049998   8.914080E+00   3.733921E+02
       4.059998   9.140364E+00   3.828707E+02
       4.069998   9.278964E+00   3.886763E+02
       4.079998   9.319863E+00   3.903895E+02
       4.089998   9.259583E+00   3.878645E+02
       4.099998   9.100984E+00   3.812211E+02
       4.109998   8.851965E+00   3.707902E+02
       4.119998   8.523291E+00   3.570228E+02
       4.129998   8.125976E+00   3.403801E+02
       4.139998   7.668929E+00   3.212354E+02
       4.149998   7.157728E+00   2.998222E+02
       4.159998   6.595066E+00   2.762535E+02
       4.169998   5.982607E+00   2.505988E+02
       4.179998   5.323215E+00   2.229783E+02
       4.189998   4.622336E+00   1.936200E+02
       4.199998   3.887842E+00   1.628535E+02
       4.209998   3.128576E+00   1.310495E+02
       4.219998   2.352549E+00   9.854335E+01
       4.229998   1.565766E+00   6.558665E+01
       4.239998   7.721373E-01   3.234321E+01
       4.249998  -2.573908E-02  -1.078156E+00
       4.259998  -8.254330E-01  -3.457566E+01
       4.269998  -1.623380E+00  -6.799999E+01
       4.279998  -2.413207E+00  -1.010842E+02
       4.289998  -3.183592E+00  -1.333540E+02
       4.299998  -3.916366E+00  -1.640483E+02
       4.309998  -4.586113E+00  -1.921027E+02
       4.319998  -5.162255E+00  -2.162360E+02
       4.329998  -5.613452E+00  -2.351357E+02
       4.339998  -5.913205E+00  -2.476917E+02
       4.349998  -6.045127E+00  -2.532177E+02
       4.359998  -6.006580E+00  -2.516030E+02
       4.369998  -5.809788E+00  -2.433598E+02
       4.379998  -5.480205E+00  -2.295543E+02
       4.389998  -5.052586E+00  -2.116422E+02
       4.399998  -4.565877E+00  -1.912550E+02
       4.409998  -4.058262E+00  -1.699921E+02
       4.419998  -3.563356E+00  -1.492615E+02
       4.429998  -3.107843E+00  -1.301810E+02
       4.439998  -2.710282E+00  -1.135280E+02
       4.449998  -2.380736E+00  -9.972404E+01
       4.459998  -2.121097E+00  -8.884832E+01
       4.469998  -1.926169E+00  -8.068320E+01
       4.479998  -1.785491E+00  -7.479048E+01
       4.489998  -1.685629E+00  -7.060745E+01
       4.499998  -1.612483E+00  -6.754352E+01
       4.509998  -1.553150E+00  -6.505819E+01
       4.519998  -1.497010E+00  -6.270662E+01
       4.529998  -1.435943E+00  -6.014863E+01
       4.539998  -1.363866E+00  -5.712947E+01
       4.549998  -1.276053E+00  -5.345119E+01
       4.559998  -1.168740E+00  -4.895605E+01
       4.569998  -1.039282E+00  -4.353335E+01
       4.579998  -8.867433E-01  -3.714382E+01
       4.589998  -7.124205E-01  -2.984180E+01
       4.599998  -5.198662E-01  -2.177610E+01
       4.609998  -3.142722E-01  -1.316420E+01
       4.619998  -1.015017E-01  -4.251695E+00
       4.629998   1.127952E-01   4.724755E+00
       4.639998   3.236794E-01   1.355825E+01
       4.649998   5.269783E-01   2.207401E+01
       4.659998   7.190247E-01   3.011844E+01
       4.669998   8.962756E-01   3.754310E+01
       4.679998   1.055014E+00   4.419234E+01
       4.689998   1.191299E+00   4.990100E+01
       4.699998   1.301203E+00   5.450465E+01
       4.709998   1.381275E+00   5.785870E+01
       4.719998   1.429026E+00   5.985891E+01
       4.729998   1.443261E+00   6.045519E+01
       4.739998   1.424102E+00   5.965266E+01
       4.749998   1.372666E+00   5.749808E+01
       4.759998   1.290504E+00   5.405649E+01
       4.769998   1.179092E+00   4.938968E+01
       4.779998   1.039680E+00   4.355001E+01
       4.789998   8.736790E-01   3.659658E+01
       4.799998   6.834922E-01   2.863006E+01
       4.809998   4.734377E-01   1.983131E+01
       4.819998   2.502875E-01   1.048402E+01
       4.829998   2.302382E-02   9.644196E-01
       4.839998  -1.983252E-01  -8.307425E+00
       4.849998  -4.045163E-01  -1.694434E+01
       4.859998  -5.889992E-01  -2.467194E+01
       4.869998  -7.491875E-01  -3.138189E+01
       4.879998  -8.865975E-01  -3.713771E+01
       4.889998  -1.005823E+00  -4.213183E+01
       4.899998  -1.112776E+00  -4.661187E+01
       4.909998  -1.212839E+00  -5.080328E+01
       4.919998  -1.309513E+00  -5.485276E+01
       4.929998  -1.403878E+00  -5.880551E+01
       4.939998  -1.494844E+00  -6.261588E+01
       4.949998  -1.579938E+00  -6.618027E+01
       4.959998  -1.656264E+00  -6.937743E+01
       4.969998  -1.721322E+00  -7.210255E+01
       4.979998  -1.773500E+00  -7.428821E+01
       4.989998  -1.812248E+00  -7.591128E+01
       4.999998  -1.837959E+00  -7.698826E+01
       5.009998  -1.851665E+00  -7.756235E+01
       5.019998  -1.854593E+00  -7.768502E+01
       5.029998  -1.847721E+00  -7.739714E+01
       5.039998  -1.831451E+00  -7.671564E+01
       5.049998  -1.805554E+00  -7.563087E+01
       5.059998  -1.769371E+00  -7.411523E+01
       5.069998  -1.722165E+00  -7.213788E+01
       5.079998  -1.663410E+00  -6.967676E+01
       5.089998  -1.592846E+00  -6.672097E+01
       5.099998  -1.510325E+00  -6.326436E+01
       5.109998  -1.415681E+00  -5.929993E+01
       5.119998  -1.308893E+00  -5.482678E+01
       5.129998  -1.190657E+00  -4.987411E+01
       5.139998  -1.063160E+00  -4.453355E+01
       5.149998  -9.306681E-01  -3.898373E+01
       5.159998  -7.995774E-01  -3.349262E+01
       5.169998  -6.778256E-01  -2.839269E+01
       5.179998  -5.737602E-01  -2.403361E+01
       5.189998  -4.947124E-01  -2.072246E+01
       5.199998  -4.455831E-01  -1.866454E+01
       5.209998  -4.277807E-01  -1.791883E+01
       5.219998  -4.387945E-01  -1.838018E+01
       5.229998  -4.725477E-01  -1.979403E+01
       5.239998  -5.204625E-01  -2.180108E+01
       5.249998  -5.729838E-01  -2.400109E+01
       5.259998  -6.211861E-01  -2.602018E+01
       5.269998  -6.580783E-01  -2.756552E+01
       5.279998  -6.793304E-01  -2.845573E+01
       5.289998  -6.833434E-01  -2.862382E+01
       5.299998  -6.708041E-01  -2.809858E+01
       5.309997  -6.440238E-01  -2.697680E+01
       5.319997  -6.063563E-01  -2.539899E+01
       5.329997  -5.618352E-01  -2.353410E+01
       5.339997  -5.149737E-01  -2.157117E+01
       5.349997  -4.705790E-01  -1.971156E+01
       5.359997  -4.334700E-01  -1.815715E+01
       5.369997  -4.080670E-01  -1.709307E+01
       5.379997  -3.978809E-01  -1.666640E+01
       5.389997  -4.049588E-01  -1.696288E+01
       5.399997  -4.294030E-01  -1.798679E+01
       5.409997  -4.691450E-01  -1.965150E+01
       5.419997  -5.201505E-01  -2.178801E+01
       5.429997  -5.770810E-01  -2.417271E+01
       5.439997  -6.342333E-01  -2.656670E+01
       5.449997  -6.864649E-01  -2.875457E+01
       5.459997  -7.298464E-01  -3.057174E+01
       5.469997  -7.619123E-01  -3.191491E+01
       5.479997  -7.815276E-01  -3.273655E+01
       5.489997  -7.885219E-01  -3.302953E+01
       5.499997  -7.833246E-01  -3.281182E+01
       5.509997  -7.668086E-01  -3.212000E+01
       5.519997  -7.403959E-01  -3.101363E+01
       5.529997  -7.062799E-01  -2.958458E+01
       5.539997  -6.675256E-01  -2.796125E+01
       5.549997  -6.278981E-01  -2.630134E+01
       5.559997  -5.914658E-01  -2.477526E+01
       5.569997  -5.621687E-01  -2.354807E+01
       5.579997  -5.435178E-01  -2.276682E+01
       5.589997  -5.384385E-01  -2.255406E+01
       5.599997  -5.491339E-01  -2.300207E+01
       5.609997  -5.768641E-01  -2.416363E+01
       5.619997  -6.216596E-01  -2.604002E+01
       5.629997  -6.821167E-01  -2.857244E+01
       5.639997  -7.554211E-01  -3.164301E+01
       5.649997  -8.376633E-01  -3.508796E+01
       5.659997  -9.243844E-01  -3.872052E+01
       5.669997  -1.011212E+00  -4.235753E+01
       5.679997  -1.094404E+00  -4.584230E+01
       5.689997  -1.171180E+00  -4.905826E+01
       5.699997  -1.239782E+00  -5.193187E+01
       5.709997  -1.299362E+00  -5.442754E+01
       5.719997  -1.349763E+00  -5.653875E+01
       5.729997  -1.391302E+00  -5.827872E+01
       5.739997  -1.424587E+00  -5.967295E+01
       5.749997  -1.450411E+00  -6.075467E+01
       5.759997  -1.469716E+00  -6.156331E+01
       5.769997  -1.483586E+00  -6.214431E+01
       5.779997  -1.493228E+00  -6.254819E+01
       5.789997  -1.499899E+00  -6.282763E+01
       5.799997  -1.504808E+00  -6.303325E+01
       5.809997  -1.509020E+00  -6.320967E+01
       5.819997  -1.513402E+00  -6.339322E+01
       5.829997  -1.518597E+00  -6.361084E+01
       5.839997  -1.525004E+00  -6.387923E+01
       5.849997  -1.532740E+00  -6.420326E+01
       5.859997  -1.541625E+00  -6.457544E+01
       5.869997  -1.551244E+00  -6.497835E+01
       5.879997  -1.561096E+00  -6.539104E+01
       5.889997  -1.570784E+00  -6.579684E+01
       5.899997  -1.580123E+00  -6.618805E+01
