 #calculated the component:  1  2  3
 #tolerance:    2.000000E-02
 #broadening:    3.675000E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    8.462793E+01eV    3.110019E+00Ha
 # Energy      Tot-Re Chi(-2w,w,w)  Tot-Re Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       0.610000   2.044537E+02   8.564136E+03
       0.620000   2.025757E+02   8.485471E+03
       0.630000   2.003048E+02   8.390348E+03
       0.640000   1.976978E+02   8.281148E+03
       0.650000   1.948226E+02   8.160709E+03
       0.660000   1.917471E+02   8.031884E+03
       0.670000   1.885340E+02   7.897295E+03
       0.680000   1.852386E+02   7.759256E+03
       0.690000   1.819089E+02   7.619781E+03
       0.700000   1.785876E+02   7.480660E+03
       0.710000   1.753143E+02   7.343549E+03
       0.720000   1.721278E+02   7.210074E+03
       0.730000   1.690685E+02   7.081925E+03
       0.740000   1.661798E+02   6.960924E+03
       0.750000   1.635093E+02   6.849060E+03
       0.760000   1.611071E+02   6.748439E+03
       0.770000   1.590232E+02   6.661147E+03
       0.780000   1.573003E+02   6.588979E+03
       0.790000   1.559652E+02   6.533057E+03
       0.800000   1.550189E+02   6.493418E+03
       0.810000   1.544293E+02   6.468718E+03
       0.820000   1.541307E+02   6.456212E+03
       0.830000   1.540327E+02   6.452107E+03
       0.840000   1.540345E+02   6.452184E+03
       0.850000   1.540414E+02   6.452470E+03
       0.860000   1.539765E+02   6.449755E+03
       0.870000   1.537886E+02   6.441881E+03
       0.880000   1.534543E+02   6.427879E+03
       0.890000   1.529793E+02   6.407981E+03
       0.900000   1.523953E+02   6.383520E+03
       0.910000   1.517539E+02   6.356654E+03
       0.920000   1.511158E+02   6.329923E+03
       0.930000   1.505375E+02   6.305701E+03
       0.940000   1.500590E+02   6.285658E+03
       0.950000   1.496948E+02   6.270401E+03
       0.960000   1.494322E+02   6.259402E+03
       0.970000   1.492382E+02   6.251273E+03
       0.980000   1.490717E+02   6.244299E+03
       0.990000   1.488970E+02   6.236984E+03
       1.000000   1.486912E+02   6.228364E+03
       1.010000   1.484426E+02   6.217949E+03
       1.020000   1.481410E+02   6.205317E+03
       1.030000   1.477660E+02   6.189608E+03
       1.040000   1.472779E+02   6.169162E+03
       1.050000   1.466180E+02   6.141522E+03
       1.060000   1.457180E+02   6.103821E+03
       1.069999   1.445147E+02   6.053416E+03
       1.079999   1.429656E+02   5.988528E+03
       1.089999   1.410605E+02   5.908727E+03
       1.099999   1.388283E+02   5.815226E+03
       1.109999   1.363394E+02   5.710970E+03
       1.119999   1.337018E+02   5.600487E+03
       1.129999   1.310502E+02   5.489420E+03
       1.139999   1.285263E+02   5.383698E+03
       1.149999   1.262536E+02   5.288499E+03
       1.159999   1.243152E+02   5.207305E+03
       1.169999   1.227421E+02   5.141408E+03
       1.179999   1.215142E+02   5.089973E+03
       1.189999   1.205739E+02   5.050586E+03
       1.199999   1.198441E+02   5.020019E+03
       1.209999   1.192464E+02   4.994982E+03
       1.219999   1.187142E+02   4.972688E+03
       1.229999   1.182008E+02   4.951182E+03
       1.239999   1.176817E+02   4.929439E+03
       1.249999   1.171533E+02   4.907305E+03
       1.259999   1.166284E+02   4.885318E+03
       1.269999   1.161312E+02   4.864494E+03
       1.279999   1.156924E+02   4.846111E+03
       1.289999   1.153440E+02   4.831519E+03
       1.299999   1.151159E+02   4.821962E+03
       1.309999   1.150315E+02   4.818427E+03
       1.319999   1.151049E+02   4.821504E+03
       1.329999   1.153389E+02   4.831306E+03
       1.339999   1.157241E+02   4.847441E+03
       1.349999   1.162401E+02   4.869054E+03
       1.359999   1.168576E+02   4.894919E+03
       1.369999   1.175413E+02   4.923559E+03
       1.379999   1.182528E+02   4.953362E+03
       1.389999   1.189524E+02   4.982666E+03
       1.399999   1.196008E+02   5.009827E+03
       1.409999   1.201613E+02   5.033304E+03
       1.419999   1.206028E+02   5.051800E+03
       1.429999   1.209049E+02   5.064453E+03
       1.439999   1.210614E+02   5.071010E+03
       1.449999   1.210831E+02   5.071915E+03
       1.459999   1.209958E+02   5.068260E+03
       1.469999   1.208371E+02   5.061611E+03
       1.479999   1.206499E+02   5.053771E+03
       1.489999   1.204766E+02   5.046511E+03
       1.499999   1.203526E+02   5.041317E+03
       1.509999   1.203014E+02   5.039174E+03
       1.519999   1.203308E+02   5.040405E+03
       1.529999   1.204308E+02   5.044592E+03
       1.539999   1.205739E+02   5.050587E+03
       1.549999   1.207172E+02   5.056591E+03
       1.559999   1.208059E+02   5.060305E+03
       1.569999   1.207781E+02   5.059140E+03
       1.579999   1.205713E+02   5.050478E+03
       1.589999   1.201298E+02   5.031986E+03
       1.599999   1.194124E+02   5.001935E+03
       1.609999   1.183998E+02   4.959519E+03
       1.619999   1.171015E+02   4.905137E+03
       1.629999   1.155595E+02   4.840545E+03
       1.639999   1.138456E+02   4.768755E+03
       1.649999   1.120508E+02   4.693572E+03
       1.659999   1.102663E+02   4.618825E+03
       1.669999   1.085647E+02   4.547547E+03
       1.679999   1.069857E+02   4.481407E+03
       1.689999   1.055352E+02   4.420649E+03
       1.699999   1.041947E+02   4.364499E+03
       1.709999   1.029385E+02   4.311876E+03
       1.719999   1.017501E+02   4.262097E+03
       1.729999   1.006334E+02   4.215322E+03
       1.739999   9.961309E+01   4.172584E+03
       1.749999   9.872629E+01   4.135437E+03
       1.759999   9.800959E+01   4.105416E+03
       1.769999   9.748696E+01   4.083524E+03
       1.779999   9.716268E+01   4.069941E+03
       1.789999   9.702020E+01   4.063973E+03
       1.799999   9.702591E+01   4.064212E+03
       1.809999   9.713526E+01   4.068792E+03
       1.819999   9.729844E+01   4.075628E+03
       1.829999   9.746395E+01   4.082560E+03
       1.839999   9.757955E+01   4.087403E+03
       1.849999   9.759197E+01   4.087923E+03
       1.859999   9.744725E+01   4.081861E+03
       1.869999   9.709378E+01   4.067055E+03
       1.879999   9.648857E+01   4.041704E+03
       1.889999   9.560644E+01   4.004753E+03
       1.899999   9.445026E+01   3.956323E+03
       1.909999   9.305904E+01   3.898048E+03
       1.919999   9.151003E+01   3.833163E+03
       1.929999   8.991233E+01   3.766239E+03
       1.939999   8.839171E+01   3.702543E+03
       1.949999   8.707022E+01   3.647189E+03
       1.959999   8.604580E+01   3.604278E+03
       1.969999   8.537729E+01   3.576276E+03
       1.979999   8.507773E+01   3.563728E+03
       1.989999   8.511615E+01   3.565337E+03
       1.999999   8.542614E+01   3.578322E+03
       2.009999   8.591828E+01   3.598937E+03
       2.019999   8.649365E+01   3.623037E+03
       2.029999   8.705584E+01   3.646586E+03
       2.039999   8.752061E+01   3.666055E+03
       2.049999   8.782314E+01   3.678727E+03
       2.059999   8.792399E+01   3.682952E+03
       2.069999   8.781371E+01   3.678332E+03
       2.079999   8.751459E+01   3.665802E+03
       2.089999   8.707703E+01   3.647474E+03
       2.099999   8.656934E+01   3.626208E+03
       2.109999   8.606262E+01   3.604983E+03
       2.119999   8.561525E+01   3.586243E+03
       2.129999   8.526163E+01   3.571431E+03
       2.139999   8.500798E+01   3.560806E+03
       2.149999   8.483515E+01   3.553567E+03
       2.159999   8.470647E+01   3.548176E+03
       2.169999   8.457781E+01   3.542787E+03
       2.179999   8.440709E+01   3.535636E+03
       2.189999   8.416138E+01   3.525344E+03
       2.199999   8.382071E+01   3.511074E+03
       2.209999   8.337837E+01   3.492545E+03
       2.219999   8.283877E+01   3.469942E+03
       2.229999   8.221439E+01   3.443788E+03
       2.239999   8.152360E+01   3.414853E+03
       2.249999   8.078971E+01   3.384111E+03
       2.259999   8.003993E+01   3.352705E+03
       2.269999   7.930237E+01   3.321810E+03
       2.279999   7.860053E+01   3.292411E+03
       2.289999   7.794692E+01   3.265033E+03
       2.299999   7.733879E+01   3.239560E+03
       2.309999   7.675832E+01   3.215245E+03
       2.319999   7.617757E+01   3.190918E+03
       2.329999   7.556671E+01   3.165331E+03
       2.339999   7.490247E+01   3.137507E+03
       2.349999   7.417394E+01   3.106991E+03
       2.359999   7.338368E+01   3.073888E+03
       2.369999   7.254457E+01   3.038740E+03
       2.379999   7.167432E+01   3.002287E+03
       2.389999   7.079058E+01   2.965269E+03
       2.399999   6.990829E+01   2.928312E+03
       2.409999   6.903960E+01   2.891924E+03
       2.419999   6.819513E+01   2.856551E+03
       2.429999   6.738566E+01   2.822644E+03
       2.439999   6.662346E+01   2.790717E+03
       2.449999   6.592286E+01   2.761370E+03
       2.459999   6.529949E+01   2.735258E+03
       2.469999   6.476807E+01   2.712999E+03
       2.479999   6.433957E+01   2.695050E+03
       2.489999   6.401878E+01   2.681612E+03
       2.499999   6.380330E+01   2.672586E+03
       2.509999   6.368409E+01   2.667593E+03
       2.519999   6.364723E+01   2.666049E+03
       2.529999   6.367637E+01   2.667270E+03
       2.539999   6.375525E+01   2.670574E+03
       2.549999   6.386961E+01   2.675364E+03
       2.559999   6.400786E+01   2.681155E+03
       2.569999   6.416051E+01   2.687549E+03
       2.579999   6.431889E+01   2.694183E+03
       2.589999   6.447399E+01   2.700680E+03
       2.599999   6.461599E+01   2.706628E+03
       2.609999   6.473474E+01   2.711602E+03
       2.619999   6.482088E+01   2.715211E+03
       2.629999   6.486727E+01   2.717154E+03
       2.639999   6.486979E+01   2.717259E+03
       2.649999   6.482687E+01   2.715462E+03
       2.659999   6.473750E+01   2.711718E+03
       2.669999   6.459842E+01   2.705892E+03
       2.679999   6.440175E+01   2.697654E+03
       2.689999   6.413403E+01   2.686440E+03
       2.699999   6.377730E+01   2.671497E+03
       2.709999   6.331189E+01   2.652002E+03
       2.719999   6.272072E+01   2.627239E+03
       2.729999   6.199383E+01   2.596792E+03
       2.739999   6.113246E+01   2.560711E+03
       2.749999   6.015124E+01   2.519609E+03
       2.759999   5.907785E+01   2.474647E+03
       2.769999   5.794968E+01   2.427390E+03
       2.779999   5.680810E+01   2.379572E+03
       2.789999   5.569211E+01   2.332826E+03
       2.799999   5.463326E+01   2.288473E+03
       2.809999   5.365305E+01   2.247414E+03
       2.819999   5.276263E+01   2.210116E+03
       2.829999   5.196385E+01   2.176657E+03
       2.839999   5.125087E+01   2.146792E+03
       2.849999   5.061215E+01   2.120037E+03
       2.859999   5.003270E+01   2.095765E+03
       2.869999   4.949677E+01   2.073316E+03
       2.879999   4.899078E+01   2.052121E+03
       2.889999   4.850601E+01   2.031815E+03
       2.899999   4.804041E+01   2.012312E+03
       2.909999   4.759907E+01   1.993825E+03
       2.919999   4.719296E+01   1.976814E+03
       2.929999   4.683645E+01   1.961881E+03
       2.939999   4.654412E+01   1.949636E+03
       2.949999   4.632799E+01   1.940582E+03
       2.959999   4.619548E+01   1.935032E+03
       2.969999   4.614862E+01   1.933069E+03
       2.979999   4.618461E+01   1.934576E+03
       2.989999   4.629740E+01   1.939301E+03
       2.999999   4.647986E+01   1.946944E+03
       3.009999   4.672526E+01   1.957223E+03
       3.019999   4.702718E+01   1.969870E+03
       3.029999   4.737751E+01   1.984544E+03
       3.039999   4.776378E+01   2.000724E+03
       3.049999   4.816759E+01   2.017639E+03
       3.059999   4.856545E+01   2.034305E+03
       3.069999   4.893209E+01   2.049663E+03
       3.079999   4.924474E+01   2.062759E+03
       3.089999   4.948695E+01   2.072904E+03
       3.099999   4.965069E+01   2.079763E+03
       3.109999   4.973697E+01   2.083377E+03
       3.119999   4.975519E+01   2.084141E+03
       3.129999   4.972152E+01   2.082730E+03
       3.139999   4.965616E+01   2.079992E+03
       3.149999   4.957970E+01   2.076790E+03
       3.159999   4.950915E+01   2.073834E+03
       3.169999   4.945459E+01   2.071549E+03
       3.179999   4.941748E+01   2.069995E+03
       3.189998   4.939085E+01   2.068879E+03
       3.199998   4.936119E+01   2.067637E+03
       3.209998   4.931136E+01   2.065549E+03
       3.219998   4.922360E+01   2.061873E+03
       3.229998   4.908200E+01   2.055942E+03
       3.239998   4.887383E+01   2.047222E+03
       3.249998   4.859019E+01   2.035341E+03
       3.259998   4.822627E+01   2.020097E+03
       3.269998   4.778218E+01   2.001495E+03
       3.279998   4.726436E+01   1.979805E+03
       3.289998   4.668716E+01   1.955627E+03
       3.299998   4.607319E+01   1.929909E+03
       3.309998   4.545151E+01   1.903868E+03
       3.319998   4.485323E+01   1.878808E+03
       3.329998   4.430571E+01   1.855873E+03
       3.339998   4.382722E+01   1.835830E+03
       3.349998   4.342404E+01   1.818942E+03
       3.359998   4.309057E+01   1.804974E+03
       3.369998   4.281193E+01   1.793302E+03
       3.379998   4.256792E+01   1.783081E+03
       3.389998   4.233723E+01   1.773418E+03
       3.399998   4.210119E+01   1.763531E+03
       3.409998   4.184668E+01   1.752870E+03
       3.419998   4.156786E+01   1.741191E+03
       3.429998   4.126648E+01   1.728566E+03
       3.439998   4.095057E+01   1.715333E+03
       3.449998   4.063202E+01   1.701990E+03
       3.459998   4.032366E+01   1.689073E+03
       3.469998   4.003660E+01   1.677049E+03
       3.479998   3.977858E+01   1.666241E+03
       3.489998   3.955340E+01   1.656809E+03
       3.499998   3.936131E+01   1.648763E+03
       3.509998   3.920028E+01   1.642018E+03
       3.519998   3.906757E+01   1.636459E+03
       3.529998   3.896128E+01   1.632006E+03
       3.539998   3.888126E+01   1.628654E+03
       3.549998   3.882902E+01   1.626466E+03
       3.559998   3.880642E+01   1.625519E+03
       3.569998   3.881354E+01   1.625818E+03
       3.579998   3.884666E+01   1.627205E+03
       3.589998   3.889746E+01   1.629333E+03
       3.599998   3.895411E+01   1.631706E+03
       3.609998   3.900403E+01   1.633797E+03
       3.619998   3.903716E+01   1.635185E+03
       3.629998   3.904810E+01   1.635643E+03
       3.639998   3.903643E+01   1.635154E+03
       3.649998   3.900520E+01   1.633846E+03
       3.659998   3.895857E+01   1.631893E+03
       3.669998   3.889988E+01   1.629435E+03
       3.679998   3.883095E+01   1.626547E+03
       3.689998   3.875238E+01   1.623256E+03
       3.699998   3.866458E+01   1.619578E+03
       3.709998   3.856862E+01   1.615559E+03
       3.719998   3.846691E+01   1.611298E+03
       3.729998   3.836313E+01   1.606951E+03
       3.739998   3.826165E+01   1.602700E+03
       3.749998   3.816619E+01   1.598701E+03
       3.759998   3.807826E+01   1.595019E+03
       3.769998   3.799609E+01   1.591576E+03
       3.779998   3.791443E+01   1.588156E+03
       3.789998   3.782577E+01   1.584442E+03
       3.799998   3.772241E+01   1.580113E+03
       3.809998   3.759859E+01   1.574926E+03
       3.819998   3.745188E+01   1.568781E+03
       3.829998   3.728363E+01   1.561733E+03
       3.839998   3.709834E+01   1.553972E+03
       3.849998   3.690254E+01   1.545770E+03
       3.859998   3.670319E+01   1.537419E+03
       3.869998   3.650580E+01   1.529151E+03
       3.879998   3.631273E+01   1.521064E+03
       3.889998   3.612210E+01   1.513079E+03
       3.899998   3.592779E+01   1.504940E+03
       3.909998   3.572097E+01   1.496277E+03
       3.919998   3.549271E+01   1.486715E+03
       3.929998   3.523689E+01   1.476000E+03
       3.939998   3.495240E+01   1.464083E+03
       3.949998   3.464355E+01   1.451146E+03
       3.959998   3.431862E+01   1.437535E+03
       3.969998   3.398714E+01   1.423650E+03
       3.979998   3.365734E+01   1.409835E+03
       3.989998   3.333480E+01   1.396325E+03
       3.999998   3.302264E+01   1.383249E+03
       4.009998   3.272277E+01   1.370688E+03
       4.019998   3.243734E+01   1.358732E+03
       4.029998   3.216951E+01   1.347513E+03
       4.039998   3.192332E+01   1.337201E+03
       4.049998   3.170284E+01   1.327966E+03
       4.059998   3.151137E+01   1.319945E+03
       4.069998   3.135101E+01   1.313228E+03
       4.079998   3.122299E+01   1.307865E+03
       4.089998   3.112819E+01   1.303895E+03
       4.099998   3.106747E+01   1.301351E+03
       4.109998   3.104136E+01   1.300258E+03
       4.119998   3.104931E+01   1.300591E+03
       4.129998   3.108881E+01   1.302245E+03
       4.139998   3.115488E+01   1.305013E+03
       4.149998   3.124017E+01   1.308585E+03
       4.159998   3.133564E+01   1.312584E+03
       4.169998   3.143156E+01   1.316602E+03
       4.179998   3.151866E+01   1.320251E+03
       4.189998   3.158914E+01   1.323203E+03
       4.199998   3.163740E+01   1.325224E+03
       4.209998   3.166072E+01   1.326201E+03
       4.219998   3.165945E+01   1.326148E+03
       4.229998   3.163677E+01   1.325198E+03
       4.239998   3.159758E+01   1.323556E+03
       4.249998   3.154658E+01   1.321420E+03
       4.259998   3.148627E+01   1.318894E+03
       4.269998   3.141576E+01   1.315940E+03
       4.279998   3.133108E+01   1.312393E+03
       4.289998   3.122681E+01   1.308026E+03
       4.299998   3.109825E+01   1.302641E+03
       4.309998   3.094306E+01   1.296140E+03
       4.319998   3.076188E+01   1.288551E+03
       4.329998   3.055810E+01   1.280015E+03
       4.339998   3.033706E+01   1.270756E+03
       4.349998   3.010527E+01   1.261046E+03
       4.359998   2.986975E+01   1.251181E+03
       4.369998   2.963751E+01   1.241453E+03
       4.379998   2.941487E+01   1.232127E+03
       4.389998   2.920688E+01   1.223415E+03
       4.399998   2.901699E+01   1.215461E+03
       4.409998   2.884711E+01   1.208345E+03
       4.419998   2.869814E+01   1.202105E+03
       4.429998   2.857056E+01   1.196761E+03
       4.439998   2.846472E+01   1.192327E+03
       4.449998   2.838086E+01   1.188815E+03
       4.459998   2.831862E+01   1.186208E+03
       4.469998   2.827658E+01   1.184447E+03
       4.479998   2.825200E+01   1.183417E+03
       4.489998   2.824119E+01   1.182964E+03
       4.499998   2.824044E+01   1.182933E+03
       4.509998   2.824709E+01   1.183211E+03
       4.519998   2.826038E+01   1.183768E+03
       4.529998   2.828157E+01   1.184656E+03
       4.539998   2.831359E+01   1.185997E+03
       4.549998   2.836017E+01   1.187948E+03
       4.559998   2.842492E+01   1.190660E+03
       4.569998   2.851042E+01   1.194242E+03
       4.579998   2.861755E+01   1.198729E+03
       4.589998   2.874504E+01   1.204069E+03
       4.599998   2.888953E+01   1.210122E+03
       4.609998   2.904601E+01   1.216677E+03
       4.619998   2.920870E+01   1.223491E+03
       4.629998   2.937182E+01   1.230324E+03
       4.639998   2.953015E+01   1.236956E+03
       4.649998   2.967907E+01   1.243194E+03
       4.659998   2.981429E+01   1.248858E+03
       4.669998   2.993142E+01   1.253764E+03
       4.679998   3.002569E+01   1.257713E+03
       4.689998   3.009196E+01   1.260489E+03
       4.699998   3.012506E+01   1.261875E+03
       4.709998   3.012040E+01   1.261680E+03
       4.719998   3.007501E+01   1.259779E+03
       4.729998   2.998841E+01   1.256152E+03
       4.739998   2.986324E+01   1.250909E+03
       4.749998   2.970516E+01   1.244287E+03
       4.759998   2.952208E+01   1.236618E+03
       4.769998   2.932294E+01   1.228276E+03
       4.779998   2.911646E+01   1.219628E+03
       4.789998   2.891027E+01   1.210991E+03
       4.799998   2.871041E+01   1.202619E+03
       4.809998   2.852121E+01   1.194694E+03
       4.819998   2.834533E+01   1.187326E+03
       4.829998   2.818385E+01   1.180562E+03
       4.839998   2.803639E+01   1.174386E+03
       4.849998   2.790144E+01   1.168733E+03
       4.859998   2.777667E+01   1.163507E+03
       4.869998   2.765944E+01   1.158596E+03
       4.879998   2.754723E+01   1.153896E+03
       4.889998   2.743820E+01   1.149329E+03
       4.899998   2.733175E+01   1.144870E+03
       4.909998   2.722875E+01   1.140555E+03
       4.919998   2.713142E+01   1.136478E+03
       4.929998   2.704273E+01   1.132763E+03
       4.939998   2.696553E+01   1.129530E+03
       4.949998   2.690165E+01   1.126853E+03
       4.959998   2.685135E+01   1.124747E+03
       4.969998   2.681333E+01   1.123154E+03
       4.979998   2.678517E+01   1.121974E+03
       4.989998   2.676409E+01   1.121092E+03
       4.999998   2.674785E+01   1.120411E+03
       5.009998   2.673528E+01   1.119885E+03
       5.019998   2.672641E+01   1.119513E+03
       5.029998   2.672199E+01   1.119328E+03
       5.039998   2.672269E+01   1.119357E+03
       5.049998   2.672832E+01   1.119593E+03
       5.059998   2.673739E+01   1.119973E+03
       5.069998   2.674716E+01   1.120382E+03
       5.079998   2.675411E+01   1.120674E+03
       5.089998   2.675465E+01   1.120696E+03
       5.099998   2.674568E+01   1.120321E+03
       5.109998   2.672494E+01   1.119452E+03
       5.119998   2.669113E+01   1.118035E+03
       5.129998   2.664383E+01   1.116054E+03
       5.139998   2.658344E+01   1.113525E+03
       5.149998   2.651105E+01   1.110492E+03
       5.159998   2.642828E+01   1.107025E+03
       5.169998   2.633712E+01   1.103207E+03
       5.179998   2.623953E+01   1.099119E+03
       5.189998   2.613725E+01   1.094835E+03
       5.199998   2.603166E+01   1.090412E+03
       5.209998   2.592379E+01   1.085893E+03
       5.219998   2.581451E+01   1.081316E+03
       5.229998   2.570464E+01   1.076714E+03
       5.239998   2.559501E+01   1.072121E+03
       5.249998   2.548640E+01   1.067572E+03
       5.259998   2.537961E+01   1.063099E+03
       5.269998   2.527547E+01   1.058737E+03
       5.279998   2.517485E+01   1.054522E+03
       5.289998   2.507862E+01   1.050491E+03
       5.299998   2.498763E+01   1.046679E+03
       5.309997   2.490267E+01   1.043121E+03
       5.319997   2.482453E+01   1.039848E+03
       5.329997   2.475412E+01   1.036898E+03
       5.339997   2.469260E+01   1.034321E+03
       5.349997   2.464145E+01   1.032178E+03
       5.359997   2.460236E+01   1.030541E+03
       5.369997   2.457690E+01   1.029475E+03
       5.379997   2.456606E+01   1.029021E+03
       5.389997   2.456979E+01   1.029177E+03
       5.399997   2.458675E+01   1.029887E+03
       5.409997   2.461436E+01   1.031044E+03
       5.419997   2.464921E+01   1.032504E+03
       5.429997   2.468758E+01   1.034111E+03
       5.439997   2.472606E+01   1.035723E+03
       5.449997   2.476189E+01   1.037224E+03
       5.459997   2.479316E+01   1.038533E+03
       5.469997   2.481877E+01   1.039606E+03
       5.479997   2.483832E+01   1.040425E+03
       5.489997   2.485184E+01   1.040991E+03
       5.499997   2.485962E+01   1.041317E+03
       5.509997   2.486212E+01   1.041422E+03
       5.519997   2.485989E+01   1.041329E+03
       5.529997   2.485355E+01   1.041063E+03
       5.539997   2.484376E+01   1.040653E+03
       5.549997   2.483100E+01   1.040119E+03
       5.559997   2.481541E+01   1.039465E+03
       5.569997   2.479663E+01   1.038679E+03
       5.579997   2.477387E+01   1.037726E+03
       5.589997   2.474601E+01   1.036558E+03
       5.599997   2.471184E+01   1.035127E+03
       5.609997   2.467033E+01   1.033389E+03
       5.619997   2.462082E+01   1.031314E+03
       5.629997   2.456304E+01   1.028894E+03
       5.639997   2.449720E+01   1.026136E+03
       5.649997   2.442389E+01   1.023065E+03
       5.659997   2.434403E+01   1.019720E+03
       5.669997   2.425893E+01   1.016156E+03
       5.679997   2.417024E+01   1.012441E+03
       5.689997   2.407996E+01   1.008659E+03
       5.699997   2.399025E+01   1.004901E+03
       5.709997   2.390314E+01   1.001253E+03
       5.719997   2.382021E+01   9.977787E+02
       5.729997   2.374221E+01   9.945112E+02
       5.739997   2.366891E+01   9.914409E+02
       5.749997   2.359923E+01   9.885223E+02
       5.759997   2.353162E+01   9.856901E+02
       5.769997   2.346457E+01   9.828814E+02
       5.779997   2.339718E+01   9.800586E+02
       5.789997   2.332948E+01   9.772230E+02
       5.799997   2.326255E+01   9.744196E+02
       5.809997   2.319836E+01   9.717308E+02
       5.819997   2.313944E+01   9.692626E+02
       5.829997   2.308841E+01   9.671249E+02
       5.839997   2.304742E+01   9.654082E+02
       5.849997   2.301771E+01   9.641635E+02
       5.859997   2.299923E+01   9.633894E+02
       5.869997   2.299075E+01   9.630344E+02
       5.879997   2.299023E+01   9.630123E+02
       5.889997   2.299536E+01   9.632274E+02
       5.899997   2.300419E+01   9.635972E+02
       5.909997   2.301539E+01   9.640665E+02
       5.919997   2.302830E+01   9.646074E+02
       5.929997   2.304271E+01   9.652107E+02
       5.939997   2.305854E+01   9.658740E+02
       5.949997   2.307568E+01   9.665919E+02
       5.959997   2.309382E+01   9.673517E+02
       5.969997   2.311248E+01   9.681335E+02
       5.979997   2.313117E+01   9.689162E+02
       5.989997   2.314952E+01   9.696850E+02
       5.999997   2.316751E+01   9.704386E+02
       6.009997   2.318554E+01   9.711935E+02
       6.019997   2.320442E+01   9.719844E+02
       6.029997   2.322538E+01   9.728624E+02
       6.039997   2.324994E+01   9.738912E+02
       6.049997   2.327977E+01   9.751407E+02
       6.059997   2.331648E+01   9.766782E+02
       6.069997   2.336136E+01   9.785582E+02
       6.079997   2.341513E+01   9.808108E+02
       6.089997   2.347771E+01   9.834321E+02
       6.099997   2.354795E+01   9.863743E+02
       6.109997   2.362354E+01   9.895406E+02
       6.119997   2.370101E+01   9.927857E+02
       6.129997   2.377604E+01   9.959286E+02
       6.139997   2.384402E+01   9.987761E+02
       6.149997   2.390079E+01   1.001154E+03
       6.159997   2.394328E+01   1.002934E+03
       6.169997   2.396993E+01   1.004050E+03
       6.179997   2.398054E+01   1.004494E+03
       6.189997   2.397595E+01   1.004302E+03
       6.199997   2.395758E+01   1.003533E+03
